"code";"pairCode";"defaultCategory";"categoryText";"categoryText2";"categoryText3"
"055234";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > TWS slúchadlá";"";"";""
"073428";"";"Chovateľské potreby > Fontány a napájačky > Filtre a čerpadlá do fontán";"";"";""
"073427";"";"Chovateľské potreby > Fontány a napájačky > Filtre a čerpadlá do fontán";"";"";""
"089657";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"089667";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"052188";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"052187";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"054085";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"054086";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"078425";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"079830";"";"Auto-moto > Príslušenstvo do auta";"";"";""
"087812";"";"Elektro, Smart Home a osvetlenie > Bezdrôtové zvončeky";"";"";""
"PEN_2420265";"";"Cestovanie, šport a outdoor > Posilňovanie a fitness > Elektrické bežecké pásy";"";"";""
"AT_LEC-RBA-1001";"";"Cestovanie, šport a outdoor > Posilňovanie a fitness > Elektrické bežecké pásy";"";"";""
"AT_LEC-RBA-1014";"";"Cestovanie, šport a outdoor > Posilňovanie a fitness > Elektrické bežecké pásy";"";"";""
"AT_LEC-RBA-1017";"";"Cestovanie, šport a outdoor > Posilňovanie a fitness > Elektrické bežecké pásy";"";"";""
"AT_LEC-RBA-1017-PRO";"";"Cestovanie, šport a outdoor > Posilňovanie a fitness > Elektrické bežecké pásy";"";"";""
"AT_LEC-RBA-1018";"";"Cestovanie, šport a outdoor > Posilňovanie a fitness > Elektrické bežecké pásy";"";"";""
"AT_LEC-RBA-1021";"";"Cestovanie, šport a outdoor > Posilňovanie a fitness > Elektrické bežecké pásy";"";"";""
"KB_100002202039";"";"Domáce spotrebiče > Vysávače > Tyčové vysávače";"";"";""
"KB_100001784587";"";"Domáce spotrebiče > Kuchynské roboty a krájače > Mixéry a šľahače";"";"";""
"091056";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090993";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"091058";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"091065";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090995";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"091066";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"091067";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"091018";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090939";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"091001";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090997";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090971";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090936";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090982";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090941";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"091025";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090940";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090983";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090984";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090988";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"091069";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"091003";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"083217";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"083218";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"091055";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"090999";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"089585";"";"Domáce spotrebiče > Príslušenstvo k vysávačom";"";"";""
"086996";"";"Domáce spotrebiče > Príslušenstvo k vysávačom";"";"";""
"081959";"";"Domáce spotrebiče > Príslušenstvo k vysávačom";"";"";""
"078088";"";"Domáce spotrebiče > Príslušenstvo k vysávačom";"";"";""
"BAS_BASYS-B 843344-0010";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 843160-0110";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 843364-0010";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 843163-0110";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 893797-0200";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"";"";""
"BAS_BASYS-B 811434-0110";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"";"";""
"BAS_BASYS-B 811435-0210";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"";"";""
"BAS_BASYS-B 808932-0210";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"BAS_BASYS-B 796145-2100";"";"TV, audio, video a foto technika > Audio technika > HiFi a domáce reproduktory";"";"";""
"BAS_BASYS-B 851220-0010";"";"TV, audio, video a foto technika > Audio technika > Príslušenstvo k audio technike";"";"";""
"BAS_BASYS-B 028338";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 317088-0100";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 768932-2210";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 808461-2110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 768938-2110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 768938-2210";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 808928-2110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 808928-2210";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 768941-2110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 768941-2210";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 808930-2110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 808930-2210";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 768928-0010";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 041761";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 371407-0010";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 812862-2110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 834317-2110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 834316-2110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 834315-2110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 772045-0110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 808456-2110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 808453-2110";"";"Profesionálna audio technika > Signálové procesory a ovládače";"";"";""
"BAS_BASYS-B 835265-0210";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"";"";""
"BAS_BASYS-B 829712-0210";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 829712-0220";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 829712-0120";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 841166-0220";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"";"";""
"BAS_BASYS-B 829705-0220";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 829705-0110";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 829705-0120";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 829682-0210";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 829682-0220";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 829682-0120";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 892116-0100";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"";"";""
"BAS_BASYS-B 850571-0010";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 799376-0210";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 799376-0110";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 831246-0060";"";"TV, audio, video a foto technika > Audio technika > Príslušenstvo k slúchadlám";"";"";""
"BAS_BASYS-B 891455-0200";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"";"";""
"BAS_BASYS-B 751863-0010";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 731444-2110";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 751864-0010";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 888926-0010";"";"TV, audio, video a foto technika > Audio technika > Príslušenstvo k audio technike";"";"";""
"BAS_BASYS-B 888926-0020";"";"TV, audio, video a foto technika > Audio technika > Príslušenstvo k audio technike";"";"";""
"BAS_BASYS-B 888926-0030";"";"TV, audio, video a foto technika > Audio technika > Príslušenstvo k audio technike";"";"";""
"BAS_BASYS-B 888926-0040";"";"TV, audio, video a foto technika > Audio technika > Príslušenstvo k audio technike";"";"";""
"BAS_BASYS-B 884104-0010";"";"TV, audio, video a foto technika > Audio technika > Príslušenstvo k audio technike";"";"";""
"BAS_BASYS-B 884104-0020";"";"TV, audio, video a foto technika > Audio technika > Príslušenstvo k audio technike";"";"";""
"BAS_BASYS-B A00205-0100";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B A00508-0100";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B A00204-0100";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B A00509-0100";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 838460-0010";"";"TV, audio, video a foto technika > Audio technika > Príslušenstvo k audio technike";"";"";""
"BAS_BASYS-B 040145";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"";"";""
"BAS_BASYS-B 040146";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"";"";""
"BAS_BASYS-B 843090-0210";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"";"";""
"BAS_BASYS-B 843091-0210";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 040143";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 040144";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 893800-0600";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"";"";""
"BAS_BASYS-B 841151-0420";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 841151-0320";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 841155-0420";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 841155-0320";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 344871-2430";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 719782-2430";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 050194";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 840920-2100";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 856993-0110";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 856992-0110";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 856996-0110";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 840919-2100";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 856990-0110";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 856989-0110";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 897829-0010";"";"TV, audio, video a foto technika > Audio technika > Stojany a držiaky na reproduktory";"";"";""
"BAS_BASYS-B 892930-2200";"";"TV, audio, video a foto technika > Audio technika > Soundbary";"";"";""
"BAS_BASYS-B 892930-2100";"";"TV, audio, video a foto technika > Audio technika > Soundbary";"";"";""
"BAS_BASYS-B 897827-0020";"";"TV, audio, video a foto technika > Audio technika > Stojany a držiaky na reproduktory";"";"";""
"BAS_BASYS-B 897827-0010";"";"TV, audio, video a foto technika > Audio technika > Stojany a držiaky na reproduktory";"";"";""
"BAS_BASYS-B 893955-2200";"";"TV, audio, video a foto technika > Audio technika > HiFi a domáce reproduktory";"";"";""
"BAS_BASYS-B 893955-2100";"";"TV, audio, video a foto technika > Audio technika > HiFi a domáce reproduktory";"";"";""
"BAS_BASYS-B 811432-0110";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 811432-0210";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 867236-2100";"";"TV, audio, video a foto technika > Audio technika > HiFi zosilňovače a receivery";"";"";""
"BAS_BASYS-B 834167-0300";"";"TV, audio, video a foto technika > Audio technika > Príslušenstvo k slúchadlám";"";"";""
"BAS_BASYS-B 754609-0010";"";"TV, audio, video a foto technika > Audio technika > Príslušenstvo k audio technike";"";"";""
"BAS_BASYS-B 040188";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 317302-0200";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 317302-0100";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"BAS_BASYS-B 772238-0110";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B 361810-4110";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 813375-2310";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 813403-2310";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 876599-0100";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 876599-0200";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 876599-0300";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 803287-2110";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 803286-2110";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 810965-2110";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 803289-2110";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B 803288-2110";"";"Profesionálna audio technika > Výkonové a inštalačné zosilňovače";"";"";""
"BAS_BASYS-B A01114-0200";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
"BAS_BASYS-B A01114-0100";"";"Profesionálna audio technika > Príslušenstvo k profesionálnemu audiu";"";"";""
