id;parentId;depth;is_leaf;visible;full_path;url;direct_products;subtree_products;empty
43326;42342;4;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblové spojky > Káblové gelové spojky > Dvousložkové zalévací gély;dvouslozkove-zalevaci-gely;10;10;0
43503;42342;4;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblové spojky > Káblové gelové spojky > Káblové gelové spojky EVO IP68;kablove-gelove-spojky-evo-ip68;9;9;0
43677;42342;4;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblové spojky > Káblové gelové spojky > Káblové gelové spojky LEDJOY IP68;kablove-gelove-spojky-ledjoy-ip68;0;0;1
43680;42342;4;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblové spojky > Káblové gelové spojky > Káblové spojky SHARK IP68;kablove-spojky-shark-ip68;0;0;1
43734;42342;4;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblové spojky > Káblové gelové spojky > Ochranné gelové krabičky;ochranne-gelove-krabicky;0;0;1
44895;42342;4;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblové spojky > Káblové gelové spojky > Príslušenstvo pre káblové gelové spojky;prislusenstvo-pre-kablove-gelove-spojky;0;0;1
42408;42405;3;1;1;Elektroinštalačný materiál > Ventilačné technika > Príslušenstvo k ventilátorům > Časová, doběhová relé;casova--dobehova-rele;0;0;1
43764;42405;3;1;1;Elektroinštalačný materiál > Ventilačné technika > Príslušenstvo k ventilátorům > Zpětné klapky, filtračné boxy;zpetne-klapky--filtracne-boxy;0;0;1
44898;42405;3;1;1;Elektroinštalačný materiál > Ventilačné technika > Príslušenstvo k ventilátorům > Regulátory otáček, termostaty;regulatory-otacek--termostaty;10;10;0
42420;42417;3;1;1;Elektroinštalačný materiál > Elektromery a spínacie technika > Elektromery na DIN lištu > 1-fázové elektromery;1-fazove-elektromery;22;22;0
43086;42417;3;1;1;Elektroinštalačný materiál > Elektromery a spínacie technika > Elektromery na DIN lištu > 3-fázové elektromery;3-fazove-elektromery;40;40;0
42522;42519;3;1;1;Náradie a dielňa > Mechanické náradie > Nýtování > Nity;nity;8;8;0
45174;42519;3;1;1;Náradie a dielňa > Mechanické náradie > Nýtování > Nitovacie matice;nitovacie-matice;0;0;1
45177;42519;3;1;1;Náradie a dielňa > Mechanické náradie > Nýtování > Nitovacie kliešte;nitovacie-klieste;0;0;1
42528;42525;3;1;1;Náradie a dielňa > Stavebné a maliarske náradie > Pokrývačské práce > Spájky, horáky;spajky--horaky;0;0;1
42534;42531;2;1;1;Záhrada > Sanitárna technika > Sprchové hadice;sprchove-hadice;0;0;1
42537;42531;2;1;1;Záhrada > Sanitárna technika > Sprchové hlavice;sprchove-hlavice;0;0;1
43095;42531;2;1;1;Záhrada > Sanitárna technika > Dávkovače mydlá;davkovace-mydla;0;0;1
43719;42531;2;1;1;Záhrada > Sanitárna technika > Batérie;baterie;11;11;0
44973;42531;2;1;1;Záhrada > Sanitárna technika > Ostatné;ostatne-11;9;9;0
42546;42543;3;1;1;Záhrada > Záhradné stroje > Čerpadlá > Palivová a olejová čerpadlá;palivova-a-olejova-cerpadla;0;0;1
42555;42552;3;1;1;Náradie a dielňa > Mechanické náradie > Kliešte > Kliešte montážne;klieste-montazne;12;12;0
42777;42552;3;1;1;Náradie a dielňa > Mechanické náradie > Kliešte > Kliešte odizolovacie;klieste-odizolovacie;9;9;0
43674;42552;3;1;1;Náradie a dielňa > Mechanické náradie > Kliešte > Kliešte ploché;klieste-ploche;0;0;1
43860;42552;3;1;1;Náradie a dielňa > Mechanické náradie > Kliešte > Kliešte špeciálne;klieste-specialne;0;0;1
44544;42552;3;1;1;Náradie a dielňa > Mechanické náradie > Kliešte > Kliešte lisovací;klieste-lisovaci;0;0;1
44649;42552;3;1;1;Náradie a dielňa > Mechanické náradie > Kliešte > Kliešte konektorové;klieste-konektorove;0;0;1
44700;42552;3;0;1;Náradie a dielňa > Mechanické náradie > Kliešte > Kliešte štiepacie;klieste-stiepacie;0;0;1
44811;42552;3;1;1;Náradie a dielňa > Mechanické náradie > Kliešte > Kliešte kombinované;klieste-kombinovane;0;0;1
45390;42552;3;1;1;Náradie a dielňa > Mechanické náradie > Kliešte > Kliešte seeger;klieste-seeger;0;0;1
45468;42552;3;1;1;Náradie a dielňa > Mechanické náradie > Kliešte > Kliešte SIKO;klieste-siko;0;0;1
45750;42552;3;1;1;Náradie a dielňa > Mechanické náradie > Kliešte > Nožnice na plech;noznice-na-plech-2;0;0;1
42561;42558;3;1;1;Fotovoltaika a energie > Fotovoltaika > Solárne panely > Prenosné a skládací;prenosne-a-skladaci;0;0;1
44388;42558;3;1;1;Fotovoltaika a energie > Fotovoltaika > Solárne panely > Monokrystalické s rámem;monokrystalicke-s-ramem;0;0;1
44841;42558;3;1;0;Fotovoltaika a energie > Fotovoltaika > Solárne panely > Flexibilní solárne panely;flexibilni-solarne-panely;9;9;0
42573;42570;2;0;1;Šport, hračky a voľný čas > Sportovní vybavenie > Raketové športy;raketove-sporty;6;15;0
42870;42570;2;1;1;Šport, hračky a voľný čas > Sportovní vybavenie > Paddleboardy;paddleboardy;42;42;0
42873;42570;2;1;1;Šport, hračky a voľný čas > Sportovní vybavenie > Ostatné športy;ostatne-sporty;11;11;0
43557;42570;2;1;1;Šport, hračky a voľný čas > Sportovní vybavenie > Sportovní okuliare;sportovni-okuliare;0;0;1
43737;42570;2;1;1;Šport, hračky a voľný čas > Sportovní vybavenie > Vodné športy, hračky do vody;vodne-sporty--hracky-do-vody;0;0;1
43758;42570;2;1;1;Šport, hračky a voľný čas > Sportovní vybavenie > Kolobežky;kolobezky;43;43;0
44862;42570;2;1;1;Šport, hračky a voľný čas > Sportovní vybavenie > Hoverboardy;hoverboardy;0;0;1
45099;42570;2;1;1;Šport, hračky a voľný čas > Sportovní vybavenie > Bazény a vířivky;bazeny-a-virivky;0;0;1
48123;42570;2;1;0;Šport, hračky a voľný čas > Sportovní vybavenie > Odražedla;odrazedla;0;0;1
48135;42570;2;1;1;Šport, hračky a voľný čas > Sportovní vybavenie > Odrážadlá;odrazadla;9;9;0
42576;42573;3;1;1;Šport, hračky a voľný čas > Sportovní vybavenie > Raketové športy > Badminton;badminton;0;0;1
44568;42573;3;1;1;Šport, hračky a voľný čas > Sportovní vybavenie > Raketové športy > Stolové tenis;stolove-tenis;9;9;0
42585;42582;3;1;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Činky jednoruční;cinky-jednorucni;51;51;0
42588;42582;3;1;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Činky nastaviteľné;cinky-nastavitelne;28;28;0
43416;42582;3;1;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Kettlebell;kettlebell;21;21;0
44154;42582;3;1;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Činky obouruční, osy;cinky-obourucni--osy;9;9;0
45195;42582;3;1;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Závažia;zavazia;16;16;0
42993;42597;4;1;1;"Elektroinštalačný materiál > Rozvádzačové prvky > Prepojovacie a rozbočovacie svorky > Přístrojové prepojovacie svorky > Tvar konektoru ""jazýček/kolík""";tvar-konektoru--jazycek-kolik;18;18;0
42996;42597;4;1;1;"Elektroinštalačný materiál > Rozvádzačové prvky > Prepojovacie a rozbočovacie svorky > Přístrojové prepojovacie svorky > Tvar konektoru ""vidlička""";tvar-konektoru--vidlicka;0;0;1
42621;42618;4;1;0;Domáce spotrebiče > Malé spotrebiče > Potreby pre domácnosť > Hodiny a budíky > Budíky;budiky;0;0;1
43911;42618;4;1;0;Domáce spotrebiče > Malé spotrebiče > Potreby pre domácnosť > Hodiny a budíky > Hodiny;hodiny;0;0;1
44508;42618;4;1;0;Domáce spotrebiče > Malé spotrebiče > Potreby pre domácnosť > Hodiny a budíky > Časovače, minútky;casovace--minutky;0;0;1
42660;42657;3;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Sťahovacie pásky > Plastové sťahovacie pásky;plastove-stahovacie-pasky;15;15;0
44166;42657;3;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Sťahovacie pásky > Kovové sťahovacie pásky;kovove-stahovacie-pasky;14;14;0
42672;42669;3;1;1;Náradie a dielňa > Dielenské vybavenie > Kufre a organizéry na náradie > Kufre na náradie;kufre-na-naradie;5;5;0
45030;42669;3;1;1;Náradie a dielňa > Dielenské vybavenie > Kufre a organizéry na náradie > Kapsáře na náradie;kapsare-na-naradie;0;0;1
45075;42669;3;1;1;Náradie a dielňa > Dielenské vybavenie > Kufre a organizéry na náradie > Organizéry na náradie;organizery-na-naradie;0;0;1
42756;42753;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > KAMERY 4v1 > 2.0 Mpix. / 2.4 Mpix.;2-0-mpix--2-4-mpix;10;10;0
44409;42753;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > KAMERY 4v1 > 5.0 Mpix.;5-0-mpix-2;0;0;1
44511;42753;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > KAMERY 4v1 > 4.0 Mpix.;4-0-mpix-2;0;0;1
45699;42753;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > KAMERY 4v1 > 8.0 Mpix. (4K);8-0-mpix-4k-2;0;0;1
42804;42801;3;1;1;Náradie a dielňa > Elektronické súčiastky > Priemyselné zdroje > 12v;12v-2;0;0;1
44868;42801;3;1;1;Náradie a dielňa > Elektronické súčiastky > Priemyselné zdroje > 24v;24v-2;0;0;1
42819;42816;3;1;1;Auto-moto > Vybavenie auta > Osviežovače vzduchu > Různé;ruzne;0;0;1
44292;42816;3;1;1;Auto-moto > Vybavenie auta > Osviežovače vzduchu > Vône Mr&Mrs CESARE;vone-mr-mrs-cesare;8;8;0
44307;42816;3;1;1;Auto-moto > Vybavenie auta > Osviežovače vzduchu > Vône CAR CITY;vone-car-city;0;0;1
44310;42816;3;1;1;Auto-moto > Vybavenie auta > Osviežovače vzduchu > Vône FRESH BAG;vone-fresh-bag;10;10;0
44313;42816;3;1;1;Auto-moto > Vybavenie auta > Osviežovače vzduchu > Vône FRESH POINT;vone-fresh-point;0;0;1
44322;42816;3;1;1;Auto-moto > Vybavenie auta > Osviežovače vzduchu > Vône SPEED;vone-speed;8;8;0
44427;42816;3;1;1;Auto-moto > Vybavenie auta > Osviežovače vzduchu > Vône AROMA CAR;vone-aroma-car;0;0;1
44487;42816;3;1;1;Auto-moto > Vybavenie auta > Osviežovače vzduchu > Vône INTENSO;vone-intenso;0;0;1
44493;42816;3;1;1;Auto-moto > Vybavenie auta > Osviežovače vzduchu > Vône CITY;vone-city;0;0;1
45591;42816;3;1;1;Auto-moto > Vybavenie auta > Osviežovače vzduchu > Vône LUCKY TOP;vone-lucky-top;0;0;1
42828;42825;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > IP sieťové videorekordéry (NVR) > 8 kanálů;8-kanalu;0;0;1
43182;42825;3;1;0;Bezpečnosť a smart domácnosť > Kamerové systémy > IP sieťové videorekordéry (NVR) > 64 kanálů;64-kanalu;0;0;1
43707;42825;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > IP sieťové videorekordéry (NVR) > 4 kanály;4-kanaly-2;0;0;1
44838;42825;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > IP sieťové videorekordéry (NVR) > 16 kanálů;16-kanalu;0;0;1
48087;42825;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > IP sieťové videorekordéry (NVR) > 32 kanálů;32-kanalu;0;0;1
42849;42846;2;1;1;Šport, hračky a voľný čas > Mikroskopy > Digitálne fotoaparáty;digitalne-fotoaparaty;0;0;1
44769;42846;2;1;1;Šport, hračky a voľný čas > Mikroskopy > Príslušenstvo;prislusenstvo-16;0;0;1
44772;42846;2;1;1;Šport, hračky a voľný čas > Mikroskopy > LCD displej / PC monitor;lcd-displej-pc-monitor;0;0;1
45729;42846;2;1;1;Šport, hračky a voľný čas > Mikroskopy > Monokulární;monokularni-2;0;0;1
42867;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Alfa Romeo;alfa-romeo;0;0;1
42906;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > BMW;bmw;13;13;0
43119;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Volkswagen;volkswagen;0;0;1
43122;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Opel;opel;12;12;0
43125;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Fiat;fiat;0;0;1
43128;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Audi;audi;8;8;0
43131;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Ford;ford;0;0;1
43140;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Chevrolet;chevrolet;0;0;1
43686;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Škoda;skoda;0;0;1
43689;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Seat;seat;0;0;1
44259;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Chrysler;chrysler;0;0;1
44298;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Citroën;citroen;0;0;1
44490;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Lancia;lancia;0;0;1
44709;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Volvo;volvo;0;0;1
45342;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Nissan;nissan;0;0;1
45345;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Land Rover;land-rover;0;0;1
45738;42864;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor > Aretace > Renault;renault;0;0;1
42882;42879;2;1;1;Šport, hračky a voľný čas > Zdravotní potreby > Masážne nástroje;masazne-nastroje;19;19;0
44265;42879;2;1;1;Šport, hračky a voľný čas > Zdravotní potreby > Rehabilitační rotopedy;rehabilitacni-rotopedy;0;0;1
44550;42879;2;1;1;Šport, hračky a voľný čas > Zdravotní potreby > Zátěžové deky;zatezove-deky;15;15;0
45555;42879;2;1;1;Šport, hračky a voľný čas > Zdravotní potreby > Detské opatrovateľky (chůvičky);detske-opatrovatelky--chuvicky-2;0;0;1
42888;42885;3;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblové příchytky a držiaky > Káblové příchytky;kablove-prichytky;0;0;1
44373;42885;3;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblové příchytky a držiaky > Sběrné káblové držiaky;sberne-kablove-drziaky;8;8;0
47970;42885;3;1;0;Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblové příchytky a držiaky > Páskové hmoždinky;paskove-hmozdinky;0;0;1
44523;42894;3;1;1;Elektroinštalačný materiál > Vypínače, zásuvky, krabice > Svorky a svorkovnice > WAGO svorky;wago-svorky;0;0;1
42900;42897;3;1;1;Fotovoltaika a energie > Fotovoltaika > Solárne zostavy > Zostavy pre solárne ohrev vody;zostavy-pre-solarne-ohrev-vody;9;9;0
43062;42897;3;1;1;Fotovoltaika a energie > Fotovoltaika > Solárne zostavy > Zostavy pre ostrovní systémy (OFF-GRID);zostavy-pre-ostrovni-systemy--off-grid-;0;0;1
45105;42912;4;1;1;Elektroinštalačný materiál > Ventilačné technika > Vzduchovody > Ohebné potrubie - ALU > Príslušenstvo pre ohebné potrubie - ALU;prislusenstvo-pre-ohebne-potrubie-alu;0;0;1
42927;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > Adaptéry USB;adaptery-usb;17;17;0
43350;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > Priemyselné zdroje;priemyselne-zdroje-2;17;17;0
43791;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > Adaptéry pulzní;adaptery-pulzni;13;13;0
44076;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > Zdroje pre LED pásky;zdroje-pre-led-pasky;0;0;1
45654;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > Adaptéry pre notebooky;adaptery-pre-notebooky;0;0;1
47739;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > Nabíjačky notebookov;nabijacky-notebookov;0;0;1
47817;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > USB adaptéry;usb-adaptery;21;21;0
47832;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > Sieťové adaptéry;sietove-adaptery;0;0;1
47841;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > Nabíjačky batérií;nabijacky-baterii-2;0;0;1
47910;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > Pre mobily a tablety;pre-mobily-a-tablety;0;0;1
47916;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > Powerbanky;powerbanky-5;0;0;1
48186;42924;2;1;1;Fotovoltaika a energie > Napájacie zdroje > Adaptéry cestovné;adaptery-cestovne;0;0;1
43020;43017;3;1;1;Náradie a dielňa > Elektronické súčiastky > Poistky, pojistkové držiaky > Autopojistky;autopojistky;25;25;0
45084;43017;3;1;0;Náradie a dielňa > Elektronické súčiastky > Poistky, pojistkové držiaky > Poistky 5x20mm rychlé (F);poistky-5x20mm-rychle--f;25;25;0
45114;43017;3;1;0;Náradie a dielňa > Elektronické súčiastky > Poistky, pojistkové držiaky > Poistky 5x20mm pomalé (T);poistky-5x20mm-pomale--t;15;15;0
45117;43017;3;1;0;Náradie a dielňa > Elektronické súčiastky > Poistky, pojistkové držiaky > Poistky 6x30mm;poistky-6x30mm;10;10;0
45120;43017;3;1;1;Náradie a dielňa > Elektronické súčiastky > Poistky, pojistkové držiaky > Pojistková puzdrá a držiaky;pojistkova-puzdra-a-drziaky;0;0;1
43029;43026;3;1;1;Elektroinštalačný materiál > Montážne skrine a rozvádzače > Revízne dvierka > Plastová revízne dvierka;plastova-revizne-dvierka;19;19;0
44145;43026;3;1;1;Elektroinštalačný materiál > Montážne skrine a rozvádzače > Revízne dvierka > Kovová revízne dvierka;kovova-revizne-dvierka;25;25;0
43035;43032;3;1;1;Elektroinštalačný materiál > Ventilačné technika > Revízne dvierka > Plastová revízne dvierka;plastova-revizne-dvierka-2;33;33;0
44148;43032;3;1;1;Elektroinštalačný materiál > Ventilačné technika > Revízne dvierka > Kovová revízne dvierka;kovova-revizne-dvierka-2;25;25;0
43044;43041;4;1;1;Elektroinštalačný materiál > Rozvádzačové prvky > Prepojovacie a rozbočovacie svorky > Stoupací svorky > Stoupací svorky (stupačkové) kryté;stoupaci-svorky--stupackove--kryte;9;9;0
43683;43041;4;1;1;Elektroinštalačný materiál > Rozvádzačové prvky > Prepojovacie a rozbočovacie svorky > Stoupací svorky > Stoupací svorky (stupačkové) nekryté;stoupaci-svorky--stupackove--nekryte;10;10;0
43080;43077;3;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Rúrky a chráničky > Chráničky (husí krk);chranicky--husi-krk;30;30;0
43203;43077;3;1;1;Elektroinštalačný materiál > Inštalačné príslušenstvo > Rúrky a chráničky > Plastové rúrky;plastove-rurky;0;0;1
43101;43098;3;1;1;Šport, hračky a voľný čas > Hračky > Detské hudební nástroje > Sady;sady;0;0;1
44472;43104;2;1;1;Šport, hračky a voľný čas > Hudební nástroje > Digitálne piana;digitalne-piana;0;0;1
43146;43143;3;1;1;Elektroinštalačný materiál > Vypínače, zásuvky, krabice > Elektroinštalačný krabice > Krabice na povrch;krabice-na-povrch;21;21;0
43311;43143;3;1;1;Elektroinštalačný materiál > Vypínače, zásuvky, krabice > Elektroinštalačný krabice > Krabice zapuštěné (pod omítku);krabice-zapustene--pod-omitku;15;15;0
43314;43143;3;1;1;Elektroinštalačný materiál > Vypínače, zásuvky, krabice > Elektroinštalačný krabice > Krabice do SDK (sádrokartonu);krabice-do-sdk--sadrokartonu;0;0;1
45291;43143;3;1;1;Elektroinštalačný materiál > Vypínače, zásuvky, krabice > Elektroinštalačný krabice > Krabice do zateplených fasád;krabice-do-zateplenych-fasad;0;0;1
43155;43152;3;1;1;Elektroinštalačný materiál > Elektromery a spínacie technika > Termostaty > Příložné;prilozne;0;0;1
43953;43152;3;1;1;Elektroinštalačný materiál > Elektromery a spínacie technika > Termostaty > Zásuvkové;zasuvkove;8;8;0
44517;43152;3;1;1;Elektroinštalačný materiál > Elektromery a spínacie technika > Termostaty > Drátové;dratove;18;18;0
44676;43152;3;1;1;Elektroinštalačný materiál > Elektromery a spínacie technika > Termostaty > Termostatické hlavice;termostaticke-hlavice;0;0;1
44808;43152;3;1;1;Elektroinštalačný materiál > Elektromery a spínacie technika > Termostaty > Bezdrátové;bezdratove;14;14;0
43227;43224;2;1;1;Náradie a dielňa > Kancelária a škola > Trezory;trezory;0;0;1
44043;43224;2;0;1;Náradie a dielňa > Kancelária a škola > Školské potreby;skolske-potreby;1;11;0
45309;43224;2;1;1;Náradie a dielňa > Kancelária a škola > Pokladny;pokladny;0;0;1
45585;43224;2;1;1;Náradie a dielňa > Kancelária a škola > Skartovače;skartovace;0;0;1
45744;43224;2;1;1;Náradie a dielňa > Kancelária a škola > Obalový materiál;obalovy-material;0;0;1
46272;43224;2;0;1;Náradie a dielňa > Kancelária a škola > Tlačiarne štítkov;tlaciarne-stitkov;12;39;0
46767;43224;2;1;1;Náradie a dielňa > Kancelária a škola > Fototlačiarne;fototlaciarne-2;19;19;0
44535;43287;5;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Podvozek > Podstavce > Príslušenstvo k podstavcům;prislusenstvo-k-podstavcum;0;0;1
43299;43296;3;1;1;Záhrada > Záhradné náradie > Záhradné nožnice > Pákové nožnice;pakove-noznice;0;0;1
44928;43296;3;1;0;Záhrada > Záhradné náradie > Záhradné nožnice > Záhradné nožnice;zahradne-noznice-3;0;0;1
43386;43383;2;0;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Svorky pre průmyslová svietidlá;svorky-pre-prumyslova-svietidla;1;9;0
43395;43383;2;0;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Svítidlové spínače (kolébkové);svitidlove-spinace--kolebkove;9;9;0
43401;43383;2;0;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Objímky;objimky;8;8;0
44367;43383;2;0;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Tlumivky, předřadníky, zapalovače;tlumivky--predradniky--zapalovace;0;0;1
45582;43383;2;1;0;Elektroinštalačný materiál > Komponenty pre svietidlá > LED světelné zdroje;led-svetelne-zdroje;0;0;1
43389;43386;3;0;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Svorky pre průmyslová svietidlá > Svorky - SLK 3;svorky-slk-3;8;8;0
44943;43386;3;1;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Svorky pre průmyslová svietidlá > Svorky - SLK 5;svorky-slk-5;0;0;1
43392;43389;4;1;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Svorky pre průmyslová svietidlá > Svorky - SLK 3 > 3-pólové svorky - SLK 3/3;3-polove-svorky-slk-3-3;0;0;1
44358;43389;4;1;0;Elektroinštalačný materiál > Komponenty pre svietidlá > Svorky pre průmyslová svietidlá > Svorky - SLK 3 > 2-pólové svorky - SLK 3/2;2-polove-svorky-slk-3-2;0;0;1
44361;43389;4;1;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Svorky pre průmyslová svietidlá > Svorky - SLK 3 > 4-pólové svorky - SLK 3/4;4-polove-svorky-slk-3-4;0;0;1
47973;43389;4;1;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Svorky pre průmyslová svietidlá > Svorky - SLK 3 > 5-pólové svorky - SLK 3/5;5-polove-svorky-slk-3-5;0;0;1
43398;43395;3;1;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Svítidlové spínače (kolébkové) > Spínače šňůrové - průchozí;spinace-snurove-pruchozi;0;0;1
43407;43395;3;1;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Svítidlové spínače (kolébkové) > Spínače šňůrové - s flexi kabelem;spinace-snurove-s-flexi-kabelem;0;0;1
44364;43395;3;1;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Svítidlové spínače (kolébkové) > Spínače šňůrové - nožní;spinace-snurove-nozni;0;0;1
43404;43401;3;1;0;Elektroinštalačný materiál > Komponenty pre svietidlá > Objímky > Príslušenstvo k objímkám;prislusenstvo-k-objimkam;0;0;1
47976;43401;3;1;1;Elektroinštalačný materiál > Komponenty pre svietidlá > Objímky > Plastové objímky E14;plastove-objimky-e14;0;0;1
43440;43437;4;1;1;Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Renault > Duster;duster;0;0;1
43617;43437;4;1;1;Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Renault > Symbol;symbol;0;0;1
43446;43443;4;1;1;Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Nissan > Pathfinder;pathfinder;0;0;1
43452;43449;4;1;1;Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Dacia > Dokker;dokker;0;0;1
43458;43455;4;1;1;Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Opel > Zafira;zafira;0;0;1
43479;43476;3;1;1;Elektroinštalačný materiál > Osvetlenie > LED reflektory > Bílé svetlo;bile-svetlo;39;39;0
43485;43476;3;1;1;Elektroinštalačný materiál > Osvetlenie > LED reflektory > Prenosné;prenosne;11;11;0
47646;43476;3;1;1;Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory so senzorom;reflektory-so-senzorom;0;0;1
47676;43476;3;1;1;Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory so stojanom;reflektory-so-stojanom;12;12;0
47730;43476;3;1;1;Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory bez senzora;reflektory-bez-senzora;11;11;0
43515;43512;3;1;0;Auto-moto > Karavany a obytné autá > Nabíjačky batérií > Autonabíjačky;autonabijacky;0;0;1
43527;43524;4;1;1;Elektroinštalačný materiál > Ventilačné technika > Domové ventilátory > Ventilátory do koupelny/WC - s doběhem (časovač) > Pre průměr potrubie 100 mm;pre-prumer-potrubie-100-mm;0;0;1
44007;43524;4;1;1;Elektroinštalačný materiál > Ventilačné technika > Domové ventilátory > Ventilátory do koupelny/WC - s doběhem (časovač) > Pre průměr potrubie 150 mm;pre-prumer-potrubie-150-mm;0;0;1
45498;43524;4;1;1;Elektroinštalačný materiál > Ventilačné technika > Domové ventilátory > Ventilátory do koupelny/WC - s doběhem (časovač) > Pre průměr potrubie 125 mm;pre-prumer-potrubie-125-mm-3;0;0;1
43536;43533;3;1;1;Fotovoltaika a energie > Fotovoltaika > Elektromery > 3 fázové elektromery;3-fazove-elektromery-2;14;14;0
43560;43533;3;1;1;Fotovoltaika a energie > Fotovoltaika > Elektromery > 1 fázové elektromery;1-fazove-elektromery-2;15;15;0
