depth;full_path;url
3;Elektrické kolobežky > Elektrické kolobežky pre dospelých > Skladacie kolobežky pre dospelých;https://www.planeo.sk/skladacie-kolobezky-pre-dospelych
2;Elektrické kolobežky > Príslušenstvo ku el. kolobežkám;https://www.planeo.sk/prislusenstvo-ku-el-kolobezkam
1;Elektro, Smart Home a osvetlenie;https://www.planeo.sk/elektro-smart-home-a-osvetlenie
2;Elektro, Smart Home a osvetlenie > Darčekové poukazy;https://www.planeo.sk/darcekove-poukazy
2;Elektro, Smart Home a osvetlenie > Domáca elektronika;https://www.planeo.sk/domaca-elektronika
3;Elektro, Smart Home a osvetlenie > Domáca elektronika > Detektory;https://www.planeo.sk/detektory
3;Elektro, Smart Home a osvetlenie > Domáca elektronika > Domové zvončeky;https://www.planeo.sk/domove-zvonceky
3;Elektro, Smart Home a osvetlenie > Domáca elektronika > Meteostanice;https://www.planeo.sk/meteostanice
3;Elektro, Smart Home a osvetlenie > Domáca elektronika > Senzory a snímače;https://www.planeo.sk/senzory-a-snimace
3;Elektro, Smart Home a osvetlenie > Domáca elektronika > Smart zariadenia;https://www.planeo.sk/smart-zariadenia
3;Elektro, Smart Home a osvetlenie > Domáca elektronika > Teplomery;https://www.planeo.sk/teplomery
3;Elektro, Smart Home a osvetlenie > Domáca elektronika > Zabezpečenie;https://www.planeo.sk/zabezpecenie-domacnosti
3;Elektro, Smart Home a osvetlenie > Domáca elektronika > Časovače do zásuvky a spínacie hodiny;https://www.planeo.sk/casovace-do-zasuvky-a-spinacie-hodiny
2;Elektro, Smart Home a osvetlenie > Osvetlenie;https://www.planeo.sk/osvetlenie
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Dekoratívne svietidlá;https://www.planeo.sk/dekorativne-svietidla
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Halloweenske dekorácie;https://www.planeo.sk/halloweenske-dekoracie
3;Elektro, Smart Home a osvetlenie > Osvetlenie > LED pásky;https://www.planeo.sk/led-pasky
3;Elektro, Smart Home a osvetlenie > Osvetlenie > LED sviečky;https://www.planeo.sk/led-sviecky
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Lineárne svietidlá;https://www.planeo.sk/linearne-svietidla
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Nočné svietidlá;https://www.planeo.sk/nocne-svietidla
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Osvetlenie podľa značky;https://www.planeo.sk/osvetlenie-podla-znacky
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Reflektory;https://www.planeo.sk/reflektory
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Ručné svietidlá;https://www.planeo.sk/svietidla-rucne-baterky
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Stolné lampy;https://www.planeo.sk/stolne-lampy
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Svietidlá;https://www.planeo.sk/svietidla
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Vianočné osvetlenie;https://www.planeo.sk/vianocne-osvetlenie
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Záhradné osvetlenia;https://www.planeo.sk/zahradne-svietidla
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Žiarivky a trubice;https://www.planeo.sk/ziarivky-a-trubice
3;Elektro, Smart Home a osvetlenie > Osvetlenie > Žiarovky;https://www.planeo.sk/ziarovky
2;Elektro, Smart Home a osvetlenie > Planeo+ zľavy až do -20% - Elektro, Smart Home a osvetlenie;https://www.planeo.sk/planeoplus-zlavy-az-do-20-elektro-smart-home-a-osvetlenie
3;Elektro, Smart Home a osvetlenie > Planeo+ zľavy až do -20% - Elektro, Smart Home a osvetlenie > Planeo+ zľavy až do -20% - Domáca elektronika;https://www.planeo.sk/planeoplus-zlavy-az-do-20-domaca-elektronika
3;Elektro, Smart Home a osvetlenie > Planeo+ zľavy až do -20% - Elektro, Smart Home a osvetlenie > Planeo+ zľavy až do -20% - Osvetlenie;https://www.planeo.sk/planeoplus-zlavy-az-do-20-osvetlenie
2;Elektro, Smart Home a osvetlenie > Smart Home;https://www.planeo.sk/smart-home
3;Elektro, Smart Home a osvetlenie > Smart Home > Chovateľské potreby SmartPet;https://www.planeo.sk/chovatelske-potreby-smartpet
3;Elektro, Smart Home a osvetlenie > Smart Home > Inteligentné zásuvky;https://www.planeo.sk/smart-zasuvky
3;Elektro, Smart Home a osvetlenie > Smart Home > LEDVANCE smart+;https://www.planeo.sk/ledvance-smartplus
3;Elektro, Smart Home a osvetlenie > Smart Home > Smart Home Aqara;https://www.planeo.sk/smart-home-aqara
3;Elektro, Smart Home a osvetlenie > Smart Home > Smart Home Emos;https://www.planeo.sk/smart-home-emos
3;Elektro, Smart Home a osvetlenie > Smart Home > Smart Home Philips;https://www.planeo.sk/smart-home-philips
3;Elektro, Smart Home a osvetlenie > Smart Home > Smart Home Retlux;https://www.planeo.sk/smart-home-retlux
3;Elektro, Smart Home a osvetlenie > Smart Home > Smart Home Tesla;https://www.planeo.sk/smart-home-tesla
3;Elektro, Smart Home a osvetlenie > Smart Home > Smart Home Wiz;https://www.planeo.sk/smart-home-wiz
3;Elektro, Smart Home a osvetlenie > Smart Home > Smart Home Xiaomi;https://www.planeo.sk/smart-home-xiaomi
3;Elektro, Smart Home a osvetlenie > Smart Home > Smart Home iGET;https://www.planeo.sk/smart-home-iget
3;Elektro, Smart Home a osvetlenie > Smart Home > TAPO TP-LINK;https://www.planeo.sk/tapo-tp-link
2;Elektro, Smart Home a osvetlenie > Vykurovanie;https://www.planeo.sk/vykurovanie
1;Foto a kamery;https://www.planeo.sk/foto-a-kamery
2;Foto a kamery > Darčekové poukazy;https://www.planeo.sk/darcekove-poukazy
2;Foto a kamery > Foto;https://www.planeo.sk/foto
3;Foto a kamery > Foto > Fotoaparáty digitálne;https://www.planeo.sk/fotoaparaty-digitalne
3;Foto a kamery > Foto > Fotorámiky;https://www.planeo.sk/fotoramiky
3;Foto a kamery > Foto > Instantné fotoaparáty;https://www.planeo.sk/instantne-fotoaparaty
2;Foto a kamery > Kamery;https://www.planeo.sk/kamery
3;Foto a kamery > Kamery > Drony;https://www.planeo.sk/drony
3;Foto a kamery > Kamery > Kamery do auta;https://www.planeo.sk/kamery-do-auta
3;Foto a kamery > Kamery > Lacné kamery na dom;https://www.planeo.sk/lacne-kamery-na-dom
3;Foto a kamery > Kamery > Outdoor kamery;https://www.planeo.sk/outdoor-kamery
2;Foto a kamery > Príslušenstvo foto a video;https://www.planeo.sk/prislusenstvo-foto-a-video
3;Foto a kamery > Príslušenstvo foto a video > Brašne, batohy a obaly;https://www.planeo.sk/brasne
3;Foto a kamery > Príslušenstvo foto a video > Príslušenstvo k fotoaparátu;https://www.planeo.sk/prislusenstvo-k-fotoaparatu
3;Foto a kamery > Príslušenstvo foto a video > Selfie tyče;https://www.planeo.sk/selfie-tyce
3;Foto a kamery > Príslušenstvo foto a video > Statívy;https://www.planeo.sk/stativy
1;Herné konzoly, zábava a médiá;https://www.planeo.sk/herne-konzoly-zabava-a-media
2;Herné konzoly, zábava a médiá > Darčekové poukazy;https://www.planeo.sk/darcekove-poukazy
2;Herné konzoly, zábava a médiá > Herné klávesnice;https://www.planeo.sk/herne-klavesnice
3;Herné konzoly, zábava a médiá > Herné klávesnice > Bezdrôtové herné klávesnice;https://www.planeo.sk/bezdrotove-herne-klavesnice
3;Herné konzoly, zábava a médiá > Herné klávesnice > Herné klávesnice bez numerickej časti - 80 % / TKL;https://www.planeo.sk/herne-klavesnice-bez-numerickej-casti-tkl
3;Herné konzoly, zábava a médiá > Herné klávesnice > Herné klávesnice podľa farby;https://www.planeo.sk/herne-klavesnice-podla-farby
3;Herné konzoly, zábava a médiá > Herné klávesnice > Herné klávesnice podľa značky;https://www.planeo.sk/herne-klavesnice-podla-znacky
3;Herné konzoly, zábava a médiá > Herné klávesnice > Herné mechanické klávesnice;https://www.planeo.sk/herne-mechanicke-klavesnice
3;Herné konzoly, zábava a médiá > Herné klávesnice > Herné podsvietené klávesnice;https://www.planeo.sk/herne-podsvietene-klavesnice
3;Herné konzoly, zábava a médiá > Herné klávesnice > Kompaktné herné klávesnice - 60% - 75%;https://www.planeo.sk/kompaktne-herne-klavesnice
3;Herné konzoly, zábava a médiá > Herné klávesnice > Káblové herné klávesnice;https://www.planeo.sk/kablove-herne-klavesnice
3;Herné konzoly, zábava a médiá > Herné klávesnice > Mini herné klávesnice;https://www.planeo.sk/mini-herne-klavesnice
3;Herné konzoly, zábava a médiá > Herné klávesnice > Set - herné klávesnice a herné myši;https://www.planeo.sk/set-herne-klavesnice-a-herne-mysi
3;Herné konzoly, zábava a médiá > Herné klávesnice > Štandardné herné klávesnice - 100%;https://www.planeo.sk/standardne-herne-klavesnice
2;Herné konzoly, zábava a médiá > Herné kokpity;https://www.planeo.sk/herne-kokpity
2;Herné konzoly, zábava a médiá > Herné konzoly;https://www.planeo.sk/herne-konzoly
3;Herné konzoly, zábava a médiá > Herné konzoly > Herné konzoly na TV;https://www.planeo.sk/herne-konzoly-na-tv
3;Herné konzoly, zábava a médiá > Herné konzoly > Prenosné herné konzoly do ruky;https://www.planeo.sk/prenosne-herne-konzoly-do-ruky
3;Herné konzoly, zábava a médiá > Herné konzoly > Príslušenstvo k herným konzolám;https://www.planeo.sk/prislusenstvo-k-hernym-konzolam
2;Herné konzoly, zábava a médiá > Herné slúchadlá;https://www.planeo.sk/herne-sluchadla
3;Herné konzoly, zábava a médiá > Herné slúchadlá > ANC herné slúchadlá;https://www.planeo.sk/anc-herne-sluchadla
3;Herné konzoly, zábava a médiá > Herné slúchadlá > Bezdrôtové herné slúchadlá;https://www.planeo.sk/herne-sluchadla-bezdrotove
3;Herné konzoly, zábava a médiá > Herné slúchadlá > Držiaky na slúchadlá;https://www.planeo.sk/drziaky-na-sluchadla
3;Herné konzoly, zábava a médiá > Herné slúchadlá > Herné slúchadlá podľa značky;https://www.planeo.sk/herne-sluchadla-podla-znacky
3;Herné konzoly, zábava a médiá > Herné slúchadlá > Herné slúchadlá pre Nintendo;https://www.planeo.sk/herne-sluchadla-pre-nintendo
3;Herné konzoly, zábava a médiá > Herné slúchadlá > Herné slúchadlá pre Playstation;https://www.planeo.sk/herne-sluchadla-pre-playstation
3;Herné konzoly, zábava a médiá > Herné slúchadlá > Herné slúchadlá pre Xbox;https://www.planeo.sk/herne-sluchadla-pre-xbox
3;Herné konzoly, zábava a médiá > Herné slúchadlá > Herné slúchadlá pre mobil;https://www.planeo.sk/herne-sluchadla-pre-mobil
3;Herné konzoly, zábava a médiá > Herné slúchadlá > Herné slúchadlá s mikrofónom;https://www.planeo.sk/herne-sluchadla-s-mikrofonom
3;Herné konzoly, zábava a médiá > Herné slúchadlá > Káblové herné slúchadlá;https://www.planeo.sk/kablove-herne-sluchadla
2;Herné konzoly, zábava a médiá > Herné stoličky;https://www.planeo.sk/herne-stolicky
3;Herné konzoly, zábava a médiá > Herné stoličky > Podložky pod kreslo;https://www.planeo.sk/podlozky-pod-kreslo
2;Herné konzoly, zábava a médiá > Herné stoly;https://www.planeo.sk/herne-stoly
2;Herné konzoly, zábava a médiá > Hry;https://www.planeo.sk/hry
3;Herné konzoly, zábava a médiá > Hry > Hry na Nintendo Switch;https://www.planeo.sk/hry-na-nintendo-switch
3;Herné konzoly, zábava a médiá > Hry > Hry na PS4;https://www.planeo.sk/hry-na-ps4
3;Herné konzoly, zábava a médiá > Hry > Hry na PS5;https://www.planeo.sk/hry-na-ps5
3;Herné konzoly, zábava a médiá > Hry > Hry na Xbox;https://www.planeo.sk/hry-na-herne-konzoly-xbox
2;Herné konzoly, zábava a médiá > LEGO®;https://www.planeo.sk/lego
3;Herné konzoly, zábava a médiá > LEGO® > LEGO ® novinky;https://www.planeo.sk/lego-novinky
3;Herné konzoly, zábava a médiá > LEGO® > LEGO® podľa kategórie;https://www.planeo.sk/lego-podla-kategorie
3;Herné konzoly, zábava a médiá > LEGO® > LEGO® podľa veku;https://www.planeo.sk/lego-podla-veku
3;Herné konzoly, zábava a médiá > LEGO® > LEGO® podľa záujmov;https://www.planeo.sk/lego-podla-zaujmov
2;Herné konzoly, zábava a médiá > Lenovo Legion Go;https://www.planeo.sk/lenovo-legion-go
2;Herné konzoly, zábava a médiá > Nintendo Switch;https://www.planeo.sk/nintendo-switch
3;Herné konzoly, zábava a médiá > Nintendo Switch > Herné konzoly Nintendo Switch;https://www.planeo.sk/herne-konzoly-nintendo-switch
3;Herné konzoly, zábava a médiá > Nintendo Switch > Hry na Nintendo Switch;https://www.planeo.sk/hry-na-nintendo-switch
3;Herné konzoly, zábava a médiá > Nintendo Switch > Príslušenstvo pre Nintendo Switch;https://www.planeo.sk/prislusenstvo-k-nintendo-switch
2;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá;https://www.planeo.sk/planeo-days-herne-konzoly-zabava-a-media
3;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá > PLANEO DAYS - Herné klávesnice;https://www.planeo.sk/planeo-days-herne-klavesnice
3;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá > PLANEO DAYS - Herné kokpity;https://www.planeo.sk/planeo-days-herne-kokpity
3;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly;https://www.planeo.sk/planeo-days-herne-konzoly
3;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá > PLANEO DAYS - Herné stoličky;https://www.planeo.sk/planeo-days-herne-stolicky
3;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá > PLANEO DAYS - Herné stoly;https://www.planeo.sk/planeo-days-herne-stoly
3;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá > PLANEO DAYS - Hry;https://www.planeo.sk/planeo-days-hry
3;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá > PLANEO DAYS - Nintendo Switch;https://www.planeo.sk/planeo-days-nintendo-switch
3;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá > PLANEO DAYS - PlayStation 5;https://www.planeo.sk/planeo-days-playstation-5
3;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá > PLANEO DAYS - Príslušenstvo gaming;https://www.planeo.sk/planeo-days-prislusenstvo-gaming
3;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá > PLANEO DAYS - Technické príslušenstvo;https://www.planeo.sk/planeo-days-technicke-prislusenstvo
3;Herné konzoly, zábava a médiá > PLANEO DAYS - Herné konzoly, zábava a médiá > PLANEO DAYS - Virtuálna realita;https://www.planeo.sk/planeo-days-virtualna-realita
2;Herné konzoly, zábava a médiá > PlayStation 4;https://www.planeo.sk/playstation-4
3;Herné konzoly, zábava a médiá > PlayStation 4 > Hry na PS4;https://www.planeo.sk/hry-na-ps4
3;Herné konzoly, zábava a médiá > PlayStation 4 > Príslušenstvo k PlayStation 4;https://www.planeo.sk/prislusenstvo-k-playstation-4
2;Herné konzoly, zábava a médiá > PlayStation 5;https://www.planeo.sk/playstation-5
3;Herné konzoly, zábava a médiá > PlayStation 5 > Herné konzoly PlayStation 5;https://www.planeo.sk/playstation-5-herne-konzoly
3;Herné konzoly, zábava a médiá > PlayStation 5 > Hry na PS5;https://www.planeo.sk/hry-na-ps5
3;Herné konzoly, zábava a médiá > PlayStation 5 > Príslušenstvo k PlayStation 5;https://www.planeo.sk/prislusenstvo-k-playstation-5
2;Herné konzoly, zábava a médiá > Príslušenstvo gaming;https://www.planeo.sk/prislusenstvo-gaming
3;Herné konzoly, zábava a médiá > Príslušenstvo gaming > Herné ovládače;https://www.planeo.sk/ovladace
3;Herné konzoly, zábava a médiá > Príslušenstvo gaming > Herné príslušenstvo;https://www.planeo.sk/herne-prislusenstvo
3;Herné konzoly, zábava a médiá > Príslušenstvo gaming > Joysticky;https://www.planeo.sk/joysticky
2;Herné konzoly, zábava a médiá > Virtuálna realita;https://www.planeo.sk/virtualna-realita
3;Herné konzoly, zábava a médiá > Virtuálna realita > Playstation VR;https://www.planeo.sk/playstation-vr
3;Herné konzoly, zábava a médiá > Virtuálna realita > VR okuliare;https://www.planeo.sk/vr-okuliare
2;Herné konzoly, zábava a médiá > Xbox;https://www.planeo.sk/xbox
3;Herné konzoly, zábava a médiá > Xbox > Hry na Xbox;https://www.planeo.sk/hry-na-herne-konzoly-xbox
3;Herné konzoly, zábava a médiá > Xbox > Príslušenstvo pre Xbox One;https://www.planeo.sk/prislusenstvo-k-xbox-one
3;Herné konzoly, zábava a médiá > Xbox > Príslušenstvo pre Xbox Series;https://www.planeo.sk/prislusenstvo-k-xbox-series
1;Hodinky;https://www.planeo.sk/hodinky
2;Hodinky > Budíky;https://www.planeo.sk/budiky
3;Hodinky > Budíky > Analógové budíky;https://www.planeo.sk/analogove-budiky
3;Hodinky > Budíky > Digitálne budíky;https://www.planeo.sk/digitalne-budiky
3;Hodinky > Budíky > Rádiobudíky;https://www.planeo.sk/radiobudiky
2;Hodinky > Darčekové poukazy;https://www.planeo.sk/darcekove-poukazy
2;Hodinky > Náramkové hodinky;https://www.planeo.sk/naramkove-hodinky
3;Hodinky > Náramkové hodinky > Detské náramkové hodinky;https://www.planeo.sk/detske-naramkove-hodinky
3;Hodinky > Náramkové hodinky > Dámske náramkové hodinky;https://www.planeo.sk/damske-hodinky
3;Hodinky > Náramkové hodinky > Náramkové hodinky podľa značky;https://www.planeo.sk/naramkove-hodinky-podla-znacky
3;Hodinky > Náramkové hodinky > Pánske hodinky;https://www.planeo.sk/panske-hodinky-hodinky-pre-muzov
3;Hodinky > Náramkové hodinky > Unisex náramkové hodinky;https://www.planeo.sk/unisex-naramkove-hodinky
2;Hodinky > Nástenné hodiny;https://www.planeo.sk/nastenne-hodiny
3;Hodinky > Nástenné hodiny > Analógové nástenné hodiny;https://www.planeo.sk/analogove-nastenne-hodiny
3;Hodinky > Nástenné hodiny > Nástenné hodiny;https://www.planeo.sk/nastenne-hodiny1
2;Hodinky > Remienky;https://www.planeo.sk/remienky
2;Hodinky > Stopky;https://www.planeo.sk/stopky
1;Hračky;https://www.planeo.sk/hracky
2;Hračky > Autíčka, vláčiky a modely;https://www.planeo.sk/auticka-vlaciky-a-modely
3;Hračky > Autíčka, vláčiky a modely > Elektrické vozidlá pre deti;https://www.planeo.sk/elektricke-vozidla-pre-deti
3;Hračky > Autíčka, vláčiky a modely > LEGO® Autá;https://www.planeo.sk/lego-auta
3;Hračky > Autíčka, vláčiky a modely > RC modely;https://www.planeo.sk/rc-modely
2;Hračky > Darčekové poukazy;https://www.planeo.sk/darcekove-poukazy
2;Hračky > Hračky pre najmenších;https://www.planeo.sk/hracky-pre-najmensich
3;Hračky > Hračky pre najmenších > Hracie deky;https://www.planeo.sk/hracie-deky
3;Hračky > Hračky pre najmenších > Hrazdičky;https://www.planeo.sk/hrazdicky
3;Hračky > Hračky pre najmenších > Interaktívne hračky;https://www.planeo.sk/interaktivne-hracky
3;Hračky > Hračky pre najmenších > Kolotoče;https://www.planeo.sk/kolotoce
3;Hračky > Hračky pre najmenších > Náučné hračky;https://www.planeo.sk/naucne-hracky
2;Hračky > LEGO®;https://www.planeo.sk/lego
3;Hračky > LEGO® > LEGO ® novinky;https://www.planeo.sk/lego-novinky
3;Hračky > LEGO® > LEGO® podľa kategórie;https://www.planeo.sk/lego-podla-kategorie
3;Hračky > LEGO® > LEGO® podľa veku;https://www.planeo.sk/lego-podla-veku
3;Hračky > LEGO® > LEGO® podľa záujmov;https://www.planeo.sk/lego-podla-zaujmov
2;Hračky > Plyšové hračky a maznáčikovia;https://www.planeo.sk/plysove-hracky-a-maznacikovia
2;Hračky > Profesia;https://www.planeo.sk/profesia
2;Hračky > RC modely;https://www.planeo.sk/rc-modely
3;Hračky > RC modely > Autá na diaľkové ovládanie;https://www.planeo.sk/rc-auta
2;Hračky > Stavebnice a hádanky;https://www.planeo.sk/stavebnice-a-hadanky
2;Hračky > Vnútorné hračky;https://www.planeo.sk/vnutorne-hracky
2;Hračky > Vonkajšie hračky;https://www.planeo.sk/vonkajsie-hracky
3;Hračky > Vonkajšie hračky > Elektrické vozidlá pre deti;https://www.planeo.sk/elektricke-vozidla-pre-deti
3;Hračky > Vonkajšie hračky > Odrážadlá pre deti;https://www.planeo.sk/odrazadla
3;Hračky > Vonkajšie hračky > Vodné radovánky;https://www.planeo.sk/vodne-radovanky
3;Hračky > Vonkajšie hračky > Šliapacie autíčka;https://www.planeo.sk/sliapacie-auticka
1;Hudobné nástroje;https://www.planeo.sk/hudobne-nastroje
2;Hudobné nástroje > Darčekové poukazy;https://www.planeo.sk/darcekove-poukazy
2;Hudobné nástroje > Dychové nástroje;https://www.planeo.sk/dychove-nastroje
3;Hudobné nástroje > Dychové nástroje > Drevené nástroje;https://www.planeo.sk/drevene-nastroje
2;Hudobné nástroje > Hudobné bicie nástroje;https://www.planeo.sk/hudobne-bicie-nastroje
3;Hudobné nástroje > Hudobné bicie nástroje > Bicie nástroje;https://www.planeo.sk/bicie-nastroje
2;Hudobné nástroje > Hudobné nástroje ostatné;https://www.planeo.sk/hudobne-nastroje-ostatne
3;Hudobné nástroje > Hudobné nástroje ostatné > Držiaky / stojany / lýry hudobných nástrojov;https://www.planeo.sk/drziaky-stojany-lyry-hudobnych-nastrojov
3;Hudobné nástroje > Hudobné nástroje ostatné > Ladičky;https://www.planeo.sk/ladicky
3;Hudobné nástroje > Hudobné nástroje ostatné > Metronómy / tunery (power);https://www.planeo.sk/metronomy-tunery-power
3;Hudobné nástroje > Hudobné nástroje ostatné > Puzdrá / tašky / obaly na hudobné nástroje;https://www.planeo.sk/puzdra-tasky-obaly-na-hudobne-nastroje
2;Hudobné nástroje > Klávesové nástroje;https://www.planeo.sk/klavesove-nastroje
3;Hudobné nástroje > Klávesové nástroje > Harmoniky;https://www.planeo.sk/harmoniky
3;Hudobné nástroje > Klávesové nástroje > Klávesy;https://www.planeo.sk/klavesy
3;Hudobné nástroje > Klávesové nástroje > Príslušenstvo ku klávesom / klavíru (napájané);https://www.planeo.sk/prislusenstvo-ku-klavesom-klaviru
2;Hudobné nástroje > Strunové nástroje;https://www.planeo.sk/strunove-nastroje
3;Hudobné nástroje > Strunové nástroje > Gitary;https://www.planeo.sk/gitary
3;Hudobné nástroje > Strunové nástroje > Mandolíny a ukulele;https://www.planeo.sk/mandoliny-a-ukulele
3;Hudobné nástroje > Strunové nástroje > Príslušenstvo strunových hudobných nástrojov (bez napájania);https://www.planeo.sk/prislusenstvo-strunovych-hudobnych-nastrojov
1;Kancelárske vybavenie a papiernictvo;https://www.planeo.sk/kancelarske-vybavenie-a-papiernictvo
2;Kancelárske vybavenie a papiernictvo > Darčekové poukazy;https://www.planeo.sk/darcekove-poukazy
2;Kancelárske vybavenie a papiernictvo > Kancelárske stroje;https://www.planeo.sk/kancelarske-stroje
3;Kancelárske vybavenie a papiernictvo > Kancelárske stroje > Diktafóny;https://www.planeo.sk/diktafony
3;Kancelárske vybavenie a papiernictvo > Kancelárske stroje > Kalkulačky;https://www.planeo.sk/kalkulacky
3;Kancelárske vybavenie a papiernictvo > Kancelárske stroje > Laminátory;https://www.planeo.sk/laminatory
3;Kancelárske vybavenie a papiernictvo > Kancelárske stroje > Rezačky;https://www.planeo.sk/rezacky
3;Kancelárske vybavenie a papiernictvo > Kancelárske stroje > Skartovačky;https://www.planeo.sk/skartovacky
2;Kancelárske vybavenie a papiernictvo > Papier a štítky;https://www.planeo.sk/papier-a-stitky
3;Kancelárske vybavenie a papiernictvo > Papier a štítky > Papier;https://www.planeo.sk/papier
2;Kancelárske vybavenie a papiernictvo > Pevné telefóny;https://www.planeo.sk/pevne-telefony
2;Kancelárske vybavenie a papiernictvo > Príslušenstvo ku kanceláriám;https://www.planeo.sk/prislusenstvo-ku-kancelariam
3;Kancelárske vybavenie a papiernictvo > Príslušenstvo ku kanceláriám > Kalkulačky - príslušenstvo;https://www.planeo.sk/kalkulacky-prislusenstvo
3;Kancelárske vybavenie a papiernictvo > Príslušenstvo ku kanceláriám > Laminátory - príslušenstvo;https://www.planeo.sk/laminatory-prislusenstvo
3;Kancelárske vybavenie a papiernictvo > Príslušenstvo ku kanceláriám > Pásky do tlačiarní štítkov;https://www.planeo.sk/pasky-do-tlaciarni-stitkov
1;LEGO®;https://www.planeo.sk/lego
2;LEGO® > LEGO ® novinky;https://www.planeo.sk/lego-novinky
2;LEGO® > LEGO® podľa kategórie;https://www.planeo.sk/lego-podla-kategorie
3;LEGO® > LEGO® podľa kategórie > LEGO® Architecture;https://www.planeo.sk/lego-architecture
3;LEGO® > LEGO® podľa kategórie > LEGO® Art;https://www.planeo.sk/lego-art
3;LEGO® > LEGO® podľa kategórie > LEGO® Autá;https://www.planeo.sk/lego-auta
3;LEGO® > LEGO® podľa kategórie > LEGO® BMW;https://www.planeo.sk/lego-bmw
3;LEGO® > LEGO® podľa kategórie > LEGO® Batman;https://www.planeo.sk/lego-batman
3;LEGO® > LEGO® podľa kategórie > LEGO® Botanical;https://www.planeo.sk/lego-botanical
3;LEGO® > LEGO® podľa kategórie > LEGO® Castles;https://www.planeo.sk/lego-castles
3;LEGO® > LEGO® podľa kategórie > LEGO® City;https://www.planeo.sk/lego-city
3;LEGO® > LEGO® podľa kategórie > LEGO® Classic;https://www.planeo.sk/lego-classic
3;LEGO® > LEGO® podľa kategórie > LEGO® Creator;https://www.planeo.sk/lego-creator
3;LEGO® > LEGO® podľa kategórie > LEGO® DUPLO Domček;https://www.planeo.sk/lego-duplo-domcek
3;LEGO® > LEGO® podľa kategórie > LEGO® Dinosaury;https://www.planeo.sk/lego-dinosaury
3;LEGO® > LEGO® podľa kategórie > LEGO® Disney;https://www.planeo.sk/lego-disney
3;LEGO® > LEGO® podľa kategórie > LEGO® Dreamzzz;https://www.planeo.sk/lego-dreamzzz
3;LEGO® > LEGO® podľa kategórie > LEGO® Duplo;https://www.planeo.sk/lego-duplo
3;LEGO® > LEGO® podľa kategórie > LEGO® Ferrari;https://www.planeo.sk/lego-ferrari
3;LEGO® > LEGO® podľa kategórie > LEGO® Formula;https://www.planeo.sk/lego-formula
3;LEGO® > LEGO® podľa kategórie > LEGO® Friends;https://www.planeo.sk/lego-friends
3;LEGO® > LEGO® podľa kategórie > LEGO® Frozen;https://www.planeo.sk/lego-frozen
3;LEGO® > LEGO® podľa kategórie > LEGO® Gabby´s Dollhouse;https://www.planeo.sk/lego-gabbys-dollhouse
3;LEGO® > LEGO® podľa kategórie > LEGO® Harry Potter;https://www.planeo.sk/lego-harry-potter
3;LEGO® > LEGO® podľa kategórie > LEGO® Icons;https://www.planeo.sk/lego-icons
3;LEGO® > LEGO® podľa kategórie > LEGO® Jurassic World;https://www.planeo.sk/lego-jurassic-world
3;LEGO® > LEGO® podľa kategórie > LEGO® Kamióny;https://www.planeo.sk/lego-kamiony
3;LEGO® > LEGO® podľa kategórie > LEGO® Kvety;https://www.planeo.sk/lego-kvety
3;LEGO® > LEGO® podľa kategórie > LEGO® Lietadlá;https://www.planeo.sk/lego-lietadla
3;LEGO® > LEGO® podľa kategórie > LEGO® Marvel;https://www.planeo.sk/lego-marvel
3;LEGO® > LEGO® podľa kategórie > LEGO® McLaren;https://www.planeo.sk/lego-mclaren
3;LEGO® > LEGO® podľa kategórie > LEGO® Mercedes;https://www.planeo.sk/lego-mercedes
3;LEGO® > LEGO® podľa kategórie > LEGO® Minecraft;https://www.planeo.sk/lego-minecraft
3;LEGO® > LEGO® podľa kategórie > LEGO® Motorky;https://www.planeo.sk/lego-motorky
