Segment,Kategória,Názov produktu,ID Produktu,Výrobca,EAN,Item ID,Vaša URL,Heureka URL,E-shopov predávajúcich produkt,Popularita,Vaša cena,Vaša pozícia podľa ceny,Vaša pozícia podľa biddingu,Cena za preklik,Najnižšia cena,PriceMin2,PriceMin3,PriceMin4,PriceMin5,PriceMin6,PriceMin7,PriceMin8,PriceMin9,PriceMin10,PriceMax10,PriceMax9,PriceMax8,PriceMax7,PriceMax6,PriceMax5,PriceMax4,PriceMax3,PriceMax2,Najvyššia cena
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz, 500 LED, 50m, prívod 5m, IP44, teplá biela",590669436,"Solight",8592718017361,"SOL_1V05-WW","https://www.premiumstore.sk/solight-led-vianocna-retaz--500-led--50m--privod-5m--ip44--tepla-biela/","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-retaz-500-led-50m-privod-5m-ip44-tepla-biela",3,3,26.00,3,,0.224,24.43,24.44,26.00,,,,,,,,,,,,,,,24.43,24.44,26.00,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz, hviezdy, 1,5m, 10x LED, 2x AA, biele svetlo",375411480,"Solight",8592718014599,"SOL_1V52-W","https://www.premiumstore.sk/solight-led-vianocna-retaz--hviezdy--1-5m--10x-led--2x-aa--biele-svetlo/","https://vianocne-osvetlenie.heureka.sk/solight-1v52-w-led-vianocny-retaz-hviezdy-1_5m-10x-led-2x-aa-biele-svetlo",4,1,2.10,3,,0.108,1.94,1.94,2.10,2.48,,,,,,,,,,,,,1.94,1.94,2.10,2.48,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz, hviezdy, 1,5m, 10x LED, 2x AA, modré svetlo",375411459,"Solight",8592718014605,"SOL_1V52-B","https://www.premiumstore.sk/solight-led-vianocna-retaz--hviezdy--1-5m--10x-led--2x-aa--modre-svetlo/","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-retaz-hviezdy-1_5m-10x-led-2x-aa-modre-svetlo-1v52-b",9,2,2.10,2,,0.108,1.94,2.10,2.48,3.09,3.16,3.29,3.29,3.69,5.53,,,1.94,2.10,2.48,3.09,3.16,3.29,3.29,3.69,5.53,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz, hviezdy, 1,5m, 10x LED, 2x AA, žluté svetlo",432836573,"Solight",8592718027308,"SOL_1V52-WW","https://www.premiumstore.sk/solight-led-vianocna-retaz--hviezdy--1-5m--10x-led--2x-aa--zlute-svetlo/","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-retaz-hviezdy-1_5m-10x-led-2x-aa-zlute-svetlo-1v52-ww",7,2,2.10,1,,0.108,2.10,2.28,2.29,2.81,2.89,3.75,6.51,,,,,,,2.10,2.28,2.29,2.81,2.89,3.75,6.51,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná retiazka červená-biela, 20x LED, 1,5m, 2xAA",798539721,"Solight",8592718042585,"SOL_1V292","https://www.premiumstore.sk/solight-led-vianocna-retiazka-cervena-biela--20x-led--1-5m--2xaa/","https://vianocne-osvetlenie.heureka.sk/solight-vianocna-retaz-cervena-biela-20x-led-1_5m-2xaa-1v292",4,1,5.00,1,,0.108,5.00,5.00,6.76,6.79,,,,,,,,,,,,,5.00,5.00,6.76,6.79,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná záves okenná, strieborná, 300x mini LED, časovač, 8 funkcií, USB",432438254,"Solight",8592718027339,"SOL_1V10","https://www.premiumstore.sk/solight-led-vianocna-zaves-okenna--strieborna--300x-mini-led--casovac--8-funkcii--usb/","https://vianocne-osvetlenie.heureka.sk/solight-1v10-led-vianocny-zaves-na-okna-300-led-casovac-8-funkcii-usb",6,41,14.00,3,,0.200,13.29,13.45,14.00,16.99,20.00,20.30,,,,,,,,,13.29,13.45,14.00,16.99,20.00,20.30,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočné dekorácie, zasnežená krajina s domčekom, 18cm, 10x LED, 2x AAA",660742289,"Solight",8592718033972,"SOL_1V264","https://www.premiumstore.sk/solight-led-vianocne-dekoracie--zasnezena-krajina-s-domcekom--18cm--10x-led--2x-aaa/","https://vianocne-osvetlenie.heureka.sk/solight-1v264",3,1,7.10,2,,0.108,6.63,7.10,7.96,,,,,,,,,,,,,,,6.63,7.10,7.96,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočné mestečko s kostolom, 30x19cm, 2x AAA",573887469,"Solight",8592718031831,"SOL_1V250","https://www.premiumstore.sk/solight-led-vianocne-mestecko-s-kostolom--30x19cm--2x-aaa/","https://vianocne-osvetlenie.heureka.sk/solight-led-vanocni-mestecko-s-kostelem-30x19cm-2x-aaa-1v250",9,2,13.50,4,,0.200,12.39,12.54,13.35,13.50,13.82,15.99,17.56,18.90,18.90,,,12.39,12.54,13.35,13.50,13.82,15.99,17.56,18.90,18.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočné záves, cencúle, 120 LED, 3m x 0,7m, prívod 6m, vonkajšie, teplé biele svetlo, pamäť,časovač",375411475,"Solight",8592718023126,"SOL_1V40-WW","https://www.premiumstore.sk/solight-led-vianocne-zaves--cencule--120-led--3m-x-0-7m--privod-6m--vonkajsie--teple-biele-svetlo--pamat-casovac/","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocne-zaves-cencule-120-led-3m-x-0_7m-privod-6m-vonkajsie-teple-biele-svetlo-pamat-casovac-1v40-ww",2,1,11.50,2,,0.146,10.63,11.50,,,,,,,,,,,,,,,,,10.63,11.50,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočné záves, cencúle, 360 LED, 9m x 0,7m, prívod 6m, vonkajšie, teplé biele svetlo",375411373,"Solight",8592718030032,"SOL_1V401-WW","https://www.premiumstore.sk/solight-led-vianocne-zaves--cencule--360-led--9m-x-0-7m--privod-6m--vonkajsie--teple-biele-svetlo/","https://vianocne-osvetlenie.heureka.sk/solight-led-vanocni-zaves-rampouchy-120-led-3m-x-0_7m-privod-6m-venkovni-teple-bile-svetlo-pamet-casovac-1v40-ww",9,3,26.00,3,,0.224,24.44,24.50,26.00,26.01,29.91,31.00,31.90,32.49,36.79,,,24.44,24.50,26.00,26.01,29.91,31.00,31.90,32.49,36.79,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočný kolotoč, otáčajúci sa, 7x LED, 30cm, 2x AA",731439362,"Solight",8592718037321,"SOL_1V277","https://www.premiumstore.sk/solight-led-vianocny-kolotoc--otacajuci-sa--7x-led--30cm--2x-aa/","https://vianocne-osvetlenie.heureka.sk/solight-1v277-led-vianocny-kolotoc-1v277",9,2,14.00,1,,0.200,14.00,14.50,15.45,15.74,18.49,22.99,25.16,33.90,33.90,,,14.00,14.50,15.45,15.74,18.49,22.99,25.16,33.90,33.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočný lampáš biely, 20cm, časovač, 2x AA",798539718,"Solight",8592718042547,"SOL_1V288","https://www.premiumstore.sk/solight-led-vianocny-lampas-biely--20cm--casovac--2x-aa/","https://vianocne-osvetlenie.heureka.sk/solight-vianocny-lampas-biely-20cm-casovac-2x-aa-1v288",1,1,5.90,1,,0.108,5.90,,,,,,,,,,,,,,,,,,,5.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočný lampáš biely, 33cm, 3x LED sviečka, 3x AAA",659857471,"Solight",8592718033996,"SOL_1V266","https://www.premiumstore.sk/solight-led-vianocny-lampas-biely--33cm--3x-led-sviecka--3x-aaa/","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocny-lampas-biely-33cm-3x-led-sviecka-3x-aaa-1v266",7,2,14.00,3,,0.200,13.29,13.99,14.00,16.99,19.90,19.90,21.16,,,,,,,13.29,13.99,14.00,16.99,19.90,19.90,21.16,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočný svietnik s hviezdami, 30cm, 5x LED, 2x AA",659857472,"Solight",8592718033989,"SOL_1V265","https://www.premiumstore.sk/solight-led-vianocny-svietnik-s-hviezdami--30cm--5x-led--2x-aa/","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocny-svietnik-s-hviezdami-30cm-5x-led-2x-aa-1v265",7,42,18.00,3,,0.200,16.96,16.96,18.00,21.49,21.96,28.90,28.90,,,,,,,16.96,16.96,18.00,21.49,21.96,28.90,28.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočný veniec 3D, 150 LED, 50cm, IP44, teplá biela, časovač",849298260,"Solight",,"SOL_1V303","https://www.premiumstore.sk/solight-led-vianocny-veniec-3d--150-led--50cm--ip44--tepla-biela--casovac/","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocny-veniec-3d-150-led-50cm-ip44-tepla-biela-casovac",1,1,34.00,1,,0.251,34.00,,,,,,,,,,,,,,,,,,,34.00,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajší vianočný záves, hviezdy, šírka 3m, 123LED, IP44 3xAA, teplá biela",587045295,"Solight",8592718031732,"SOL_1V227-4","https://www.premiumstore.sk/solight-led-vonkajsi-vianocny-zaves--hviezdy--sirka-3m--123led--ip44-3xaa--tepla-biela/","https://vianocne-osvetlenie.heureka.sk/solight-1v227-4-led-vonkajsi-zaves-hviezdy-3-m-123-led-tepla-biela",9,2,17.50,6,,0.200,14.04,15.90,16.23,16.50,17.28,17.50,18.30,20.49,21.16,,,14.04,15.90,16.23,16.50,17.28,17.50,18.30,20.49,21.16,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia dekorácia stromček, 85x LED, časovač, 68cm, 3x AA",798539720,"Solight",8592718042561,"SOL_1V290","https://www.premiumstore.sk/solight-led-vonkajsia-dekoracia-stromcek--85x-led--casovac--68cm--3x-aa/","https://vianocne-osvetlenie.heureka.sk/solight-vonkajsi-vianocny-stromcek-85x-led-casovac-68cm-3x-aa-1v290",7,3,15.00,5,,0.200,10.76,11.56,14.45,14.99,15.00,20.90,20.90,,,,,,,10.76,11.56,14.45,14.99,15.00,20.90,20.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia dekorácia zvončeky, 100x LED, časovač, 55cm, 3x AA",798539719,"Solight",8592718042554,"SOL_1V289","https://www.premiumstore.sk/solight-led-vonkajsia-dekoracia-zvonceky--100x-led--casovac--55cm--3x-aa/","https://vianocne-osvetlenie.heureka.sk/solight-vonkajsie-zvonceky-100x-led-casovac-55cm-3x-aa-1v289",5,2,14.50,3,,0.200,12.50,12.80,14.50,17.96,18.90,,,,,,,,,,,12.50,12.80,14.50,17.96,18.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia reťaz s žiarovkami, 10 žiaroviek, 5m +3m, 500lm, teplá biela",842875960,"Solight",8592718044596,"SOL_WO794-2","https://www.premiumstore.sk/solight-led-vonkajsia-retaz-s-ziarovkami--10-ziaroviek--5m--3m--500lm--tepla-biela/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-retaz-s-ziarovkami-10-ziaroviek-5m-plus-3m-500lm-tepla-biela",1,1,12.50,1,,0.200,12.50,,,,,,,,,,,,,,,,,,,12.50,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 100 LED, 10m, prívod 3m, 8 funkcií, časovač, IP44, studená biela",375411483,"Solight",8592718020514,"SOL_1V101-W","https://www.premiumstore.sk/solight-led-vonkajsia-vanocna-retaz--100-led--10m--privod-3m--8-funkcii--casovac--ip44--studena-biela/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-100led-8-funkci-casovac-studena-bela",8,2,8.70,1,,0.146,8.70,8.80,10.90,10.92,10.98,11.66,11.90,11.90,,,,,8.70,8.80,10.90,10.92,10.98,11.66,11.90,11.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 100 LED, 10m, prívod 3m, 8 funkcií, časovač, IP44, teplá biela",375411482,"Solight",8592718020507,"SOL_1V101-WW","https://www.premiumstore.sk/solight-led-vonkajsia-vanocna-retaz--100-led--10m--privod-3m--8-funkcii--casovac--ip44--tepla-biela/","https://vianocne-osvetlenie.heureka.sk/solight-1v101-w-led-vonkajsia-vanocna-retaz-100-led-10-m-8-funkcii-studena-biela",8,2,9.00,2,,0.146,8.49,9.00,9.19,9.19,10.82,10.90,10.98,11.66,,,,,8.49,9.00,9.19,9.19,10.82,10.90,10.98,11.66,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 200 LED, 20m, prívod 5m, 8 funkcií, časovač, IP44, studená biela",375411494,"Solight",8592718020545,"SOL_1V102-W","https://www.premiumstore.sk/solight-led-vonkajsia-vanocna-retaz--200-led--20m--privod-5m--8-funkcii--casovac--ip44--studena-biela/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-200-led-20m-privod-5m-8-funkcii-casovac-ip44-studena-biela",2,1,13.00,2,,0.200,12.28,13.00,,,,,,,,,,,,,,,,,12.28,13.00,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 200 LED, 20m, prívod 5m, 8 funkcií, časovač, IP44, viacfarebný",256749219,"Solight",8592718020552,"SOL_1V102-M","https://www.premiumstore.sk/solight-led-vonkajsia-vanocna-retaz--200-led--20m--privod-5m--8-funkcii--casovac--ip44--viacfarebny/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-200-led-20m-privod-5m-8-funkcii-casovac-ip44-viacfarebny",3,1,13.00,2,,0.200,12.28,13.00,16.86,,,,,,,,,,,,,,,12.28,13.00,16.86,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 50 LED, 50m, prívod 3m, 8 funkcií, časovač, IP44, viacfarebný",375411493,"Solight",8592718025373,"SOL_1V110-M","https://www.premiumstore.sk/solight-led-vonkajsia-vanocna-retaz--50-led--50m--privod-3m--8-funkcii--casovac--ip44--viacfarebny/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-50-led-50m-privod-3m-8-funkcii-casovac-ip44-viacfarebny",1,1,7.30,1,,0.108,7.30,,,,,,,,,,,,,,,,,,,7.30,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 50 LED, 5m, prívod 3m, 8 funkcií, časovač, IP44, studená biela",410315634,"Solight",8592718025359,"SOL_1V110-W","https://www.premiumstore.sk/solight-led-vonkajsia-vanocna-retaz--50-led--5m--privod-3m--8-funkcii--casovac--ip44--studena-biela/","https://vianocne-osvetlenie.heureka.sk/solight-1v110-w-led-venkovni-vanocni-retez-50-led-5m-privod-3m-8-funkci-casovac-ip44-studena-bila",5,2,7.30,2,,0.108,6.89,7.30,7.99,7.99,8.59,,,,,,,,,,,6.89,7.30,7.99,7.99,8.59,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 50 LED, 5m, prívod 3m, 8 funkcií, časovač, IP44, teplá biela",375411511,"Solight",8592718025366,"SOL_1V110-WW","https://www.premiumstore.sk/solight-led-vonkajsia-vanocna-retaz--50-led--5m--privod-3m--8-funkcii--casovac--ip44--tepla-biela/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-50-led-5m-privod-3m-8-funkcii-casovac-ip44-tepla-biela",4,1,7.30,2,,0.108,6.89,7.30,8.59,10.99,,,,,,,,,,,,,6.89,7.30,8.59,10.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz s diaľkový ovládaním- Cluster, 576 LED, 8 funkcií, časovač, IP44, studená biela",496515109,"Solight",8592718030001,"SOL_1V11-W","https://www.premiumstore.sk/solight-led-vonkajsia-vianocna-retaz-s-dialkovy-ovladanim-cluster--576-led--8-funkcii--casovac--ip44--studena-biela/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-s-dialkovy-ovladanim-cluster-576-led-8-funkcii-casovac-ip44-studena-biela",4,1,27.50,3,,0.224,21.99,24.50,27.50,39.99,,,,,,,,,,,,,21.99,24.50,27.50,39.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 100LED, 10m, 3m prívod, 8 funkcií, IP44, 3x AA, teplá biela",662322966,"Solight",8592718034245,"SOL_1V57-WW","https://www.premiumstore.sk/solight-led-vonkajsia-vianocna-retaz--100led--10m--3m-privod--8-funkcii--ip44--3x-aa--tepla-biela/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-100led-10m-3m-privod-8-funkcii-ip44-3x-aa-tepla-biela",3,1,5.00,2,,0.108,4.71,5.00,5.96,,,,,,,,,,,,,,,4.71,5.00,5.96,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 200 LED, 10m, prívod 5m, 8 funkcií, IP44, studená biela",375411513,"Solight",8592718018689,"SOL_1V06-W","https://www.premiumstore.sk/solight-led-vonkajsia-vianocna-retaz--200-led--10m--privod-5m--8-funkcii--ip44--studena-biela/","https://vianocne-osvetlenie.heureka.sk/solight-1v06-w-led-vonkajsia-vianocna-retaz-200-led-10-m-8-funkcii-ip44-studena-biela",7,2,15.00,5,,0.200,13.85,13.90,13.90,13.90,15.00,17.99,18.36,,,,,,,13.85,13.90,13.90,13.90,15.00,17.99,18.36,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 200 LED, 10m, prívod 5m, 8 funkcií, IP44, teplá biela",375411523,"Solight",8592718018672,"SOL_1V06-WW","https://www.premiumstore.sk/solight-led-vonkajsia-vianocna-retaz--200-led--10m--privod-5m--8-funkcii--ip44--tepla-biela/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-200-led-10m-privod-5m-8-funkcii-ip44-tepla-biela-1v06-ww",2,1,15.00,2,,0.200,14.25,15.00,,,,,,,,,,,,,,,,,14.25,15.00,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 400 LED, 20m, prívod 5m, 8 funkcií, IP44, studená biela",375411524,"Solight",8592718018702,"SOL_1V07-W","https://www.premiumstore.sk/solight-led-vonkajsia-vianocna-retaz--400-led--20m--privod-5m--8-funkcii--ip44--studena-biela/","https://vianocne-osvetlenie.heureka.sk/solight-1v07-w-led-vonkajsia-vianocna-retaz-400-led-20-m-studena-biela",7,2,18.00,1,,0.200,18.00,18.24,20.90,21.49,22.77,24.50,24.90,,,,,,,18.00,18.24,20.90,21.49,22.77,24.50,24.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 400 LED, 20m, prívod 5m, 8 funkcií, IP44, teplá biela",375411529,"Solight",8592718018696,"SOL_1V07-WW","https://www.premiumstore.sk/solight-led-vonkajsia-vianocna-retaz--400-led--20m--privod-5m--8-funkcii--ip44--tepla-biela/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-400-led-20m-privod-5m-8-funkcii-ip44-tepla-biela",4,1,18.00,2,,0.200,17.12,18.00,28.90,28.90,,,,,,,,,,,,,17.12,18.00,28.90,28.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 50LED, 5m, 8 funkcií, IP44, 3x AA, studená biela",380159640,"Solight",8592718018665,"SOL_1V53-W","https://www.premiumstore.sk/solight-led-vonkajsia-vianocna-retaz--50led--5m--8-funkcii--ip44--3x-aa--studena-biela/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-50led-5m-3m-privod-8-funkcii-ip44-3x-aa-tepla-biela",7,2,3.90,3,,0.108,3.59,3.68,3.90,4.71,4.76,5.89,6.55,,,,,,,3.59,3.68,3.90,4.71,4.76,5.89,6.55,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 50LED, 5m, 8 funkcií, IP44, 3x AA, teplá biela",795570075,"Solight",8592718018658,"SOL_1V53-WW","https://www.premiumstore.sk/solight-led-vonkajsia-vianocna-retaz--50led--5m--8-funkcii--ip44--3x-aa--tepla-biela/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-50led-5m-8-funkcii-ip44_3x-aa-tepla-biela",2,1,3.90,2,,0.108,3.69,3.90,,,,,,,,,,,,,,,,,3.69,3.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšie cencúle, 50LED, časovač, 8 funkcií, IP44, 3xAA batérie",250706784,"Solight",8592718020569,"SOL_1V47","https://www.premiumstore.sk/solight-led-vonkajsie-cencule--50led--casovac--8-funkcii--ip44--3xaa-baterie/","https://vianocne-osvetlenie.heureka.sk/solight-1v47-led-vonkajsie-cencule-50-led-casovac-8-funkcii",6,4,6.80,4,,0.108,5.48,6.40,6.41,6.80,8.00,8.79,,,,,,,,,5.48,6.40,6.41,6.80,8.00,8.79,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšie vianočné reťaz 500 LED 50m prívod 5m 8 funkcií časovač IP44 viacfarebný 1V05-M",439618909,"Solight",8592718025397,"SOL_1V05-M","https://www.premiumstore.sk/solight-led-vianocna-retaz--500-led--50m--privod-5m--8-funkcii--casovac--ip44--viacfarebny/","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsie-vianocne-retaz-500-led-50m-privod-5m-8-funkcii-casovac-ip44-viacfarebny-1v05-m",5,3,24.00,1,,0.211,24.00,24.43,26.01,31.00,32.49,,,,,,,,,,,24.00,24.43,26.01,31.00,32.49,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED WIFI smart vonkajšia vianočná reťaz, 240 LED, 12m, prívod 3m, teplá biela + viacfarebný",497370045,"Solight",8592718029982,"SOL_1V12-WIFI","https://www.premiumstore.sk/solight-led-wifi-smart-vonkajsia-vianocna-retaz--240-led--12m--privod-3m--tepla-biela-viacfarebny/","https://vianocne-osvetlenie.heureka.sk/solight-led-wifi-smart-vonkajsia-vianocna-retaz-240-led-12m-privod-5m-tepla-biela-viacfarebny-1v12-wifi",9,3,29.00,5,,0.224,22.45,24.70,26.97,27.31,29.00,32.96,34.99,35.87,41.12,,,22.45,24.70,26.97,27.31,29.00,32.96,34.99,35.87,41.12,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED WIFI smart vonkajšia vianočná reťaz, 400 LED, 20m, prívod 5m, teplá biela + viacfarebný",497370046,"Solight",8592718029999,"SOL_1V13-WIFI","https://www.premiumstore.sk/solight-led-wifi-smart-vonkajsia-vianocna-retaz--400-led--20m--privod-5m--tepla-biela-viacfarebny/","https://vianocne-osvetlenie.heureka.sk/solight-led-wifi-smart-vonkajsia-vianocna-retaz-400-led-20m-privod-5m-tepla-biela-viacfarebny-1v13-wifi",6,2,36.00,1,,0.251,36.00,36.15,39.70,39.99,42.99,51.13,,,,,,,,,36.00,36.15,39.70,39.99,42.99,51.13,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED záhradné osvetlenie, snehové vločky, 5ks, 15x LED, zapichovacie, 3xAA",732400733,"Solight",8592718037369,"SOL_1V281","https://www.premiumstore.sk/solight-led-zahradne-osvetlenie--snehove-vlocky--5ks--15x-led--zapichovacie--3xaa/","https://vianocne-osvetlenie.heureka.sk/solight-led-zahradne-osvetlenie-snehove-vlocky-5ks-15x-led-zapichovacie-3xaa",7,3,10.00,3,,0.146,9.20,9.45,10.00,11.90,11.90,11.96,11.99,,,,,,,9.20,9.45,10.00,11.90,11.90,11.96,11.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED závesná dekorácia - les s jeleňami, 14x LED, 2x AA",573887433,"Solight",8592718031824,"SOL_1V249","https://www.premiumstore.sk/solight-led-zavesna-dekoracia-les-s-jelenami--14x-led--2x-aa/","https://vianocne-osvetlenie.heureka.sk/solight-led-zavesna-dekorace-les-s-jeleny-14x-led-2x-aa-1v249",8,2,3.00,1,,0.108,3.00,3.64,5.49,5.49,6.04,6.79,8.00,9.16,,,,,3.00,3.64,5.49,5.49,6.04,6.79,8.00,9.16,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED zimná dedinka, modulárna, 14x prvkov, 10x LED, 2x AAA",573887436,"Solight",8592718031862,"SOL_1V253","https://www.premiumstore.sk/solight-led-zimna-dedinka--modularna--14x-prvkov--10x-led--2x-aaa/","https://vianocne-osvetlenie.heureka.sk/solight-led-modularni-zimni-vesnicka-15x-prvku-10x-led-2x-aaa-1v253",7,2,5.60,1,,0.108,5.60,5.69,7.24,7.37,9.19,14.90,14.90,,,,,,,5.60,5.69,7.24,7.37,9.19,14.90,14.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight napájecí kabel pro lineární osvětlení, délka 1,5m",731834218,"Solight",8592718037147,"SOL_WO2000-ND4","https://www.premiumstore.sk/solight-napajeci-kabel-pro-linearni-osvetleni--delka-1-5m/","https://vianocne-osvetlenie.heureka.sk/kabel-napajaci-ku-vianocnej-suprave-ksh5",6,2,5.00,1,,0.108,5.00,5.79,5.99,6.10,6.36,10.17,,,,,,,,,5.00,5.79,5.99,6.10,6.36,10.17,
"Bývanie a doplnky","Vianočné osvetlenie","Solight prodlužovací prívodný kábel k vianočným reťaziam, 5m",589766743,"Solight",8592718030049,"SOL_1V001-G","https://www.premiumstore.sk/solight-prodluzovaci-privodny-kabel-k-vianocnym-retaziam--5m/","https://vianocne-osvetlenie.heureka.sk/solight-prodluzovaci-privodny-kabel-k-vianocnym-retaziam-5m",2,5,2.40,2,,0.108,2.21,2.40,,,,,,,,,,,,,,,,,2.21,2.40,
"Bývanie a doplnky","Vianočné osvetlenie","Solight sada 2x LED sklenené sviečky, časovač, 7,5x10cm, 2x AA",849298272,"Solight",,"SOL_1V311","https://www.premiumstore.sk/solight-sada-2x-led-sklenene-sviecky--casovac--7-5x10cm--2x-aa/","https://vianocne-osvetlenie.heureka.sk/solight-sada-2x-led-sklenene-sviecky-casovac-7_5x10cm-2x-aa",1,,8.50,1,,0.146,8.50,,,,,,,,,,,,,,,,,,,8.50,
"Bývanie a doplnky","Vianočné osvetlenie","Solight sada 3 LED vianočných darčekov, 48x LED, IP44",798564150,"Solight",8592718042578,"SOL_1V291","https://www.premiumstore.sk/solight-sada-3-led-vianocnych-darcekov--48x-led--ip44/","https://vianocne-osvetlenie.heureka.sk/solight-sada-3-led-vanocnich-darku-48-led-ip44",6,2,35.00,1,,0.251,35.00,35.16,35.17,38.21,44.76,61.90,,,,,,,,,35.00,35.16,35.17,38.21,44.76,61.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight sada 3 LED vianočných darčekov, 48x LED, IP44, 230V, biele prevedenie",849298262,"Solight",,"SOL_1V304","https://www.premiumstore.sk/solight-sada-3-led-vianocnych-darcekov--48x-led--ip44--230v--biele-prevedenie/","https://vianocne-osvetlenie.heureka.sk/solight-sada-3-led-vianocnych-darcekov-48x-led-ip44_230v-biele-prevedenie",1,1,30.50,1,,0.224,30.50,,,,,,,,,,,,,,,,,,,30.50,
"Bývanie a doplnky","Vianočné osvetlenie","Solight sada 4ks vianočných sviečok, 4,5x6cm, prírodný vosk, 1xCR2032",849298058,"Solight",,"SOL_1V313","https://www.premiumstore.sk/solight-sada-4ks-vianocnych-sviecok--4-5x6cm--prirodny-vosk--1xcr2032/","https://vianocne-osvetlenie.heureka.sk/solight-sada-4ks-vianocnych-sviecok-4_5x6cm-prirodny-vosk-1xcr2032",1,1,6.80,1,,0.108,6.80,,,,,,,,,,,,,,,,,,,6.80,
