old_url;new_url;match_type;old_full_path;new_full_path;old_id
/sadrokarton/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Sadrokartón;Dielňa a záhrada > Stavebné a maliarske náradie;44952
/stahovaky-4/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Sťahováky;Dielňa a záhrada > Stavebné a maliarske náradie;45078
/truhlarske-prace/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Truhlářské práce;Dielňa a záhrada > Stavebné a maliarske náradie;45255
/rudle-a-kolieska/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Rudle a kolieska;Dielňa a záhrada > Stavebné a maliarske náradie;45576
/sponkovacky-a-nastrelovacky/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Sponkovačky a nastreľovačky;Dielňa a záhrada > Stavebné a maliarske náradie;45627
/upinacie-prostriedky/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Upínacie prostriedky;Dielňa a záhrada > Stavebné a maliarske náradie;45690
/tesnenie-do-okien-a-dveri/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Těsnenie do okien a dverí;Dielňa a záhrada > Stavebné a maliarske náradie;47955
/odhrotovani/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Potrubie > Odhrotování;Dielňa a záhrada > Stavebné a maliarske náradie;41832
/tesneni/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Potrubie > Těsnění;Dielňa a záhrada > Stavebné a maliarske náradie;44331
/rezaky/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Potrubie > Řezáky;Dielňa a záhrada > Stavebné a maliarske náradie;44646
/spajky-na-rurky/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Potrubie > Spájky na rúrky;Dielňa a záhrada > Stavebné a maliarske náradie;44970
/kefy-3/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Potrubie > Kefy;Dielňa a záhrada > Stavebné a maliarske náradie;45183
/sady-skrutkovacov/;/mechanicke-naradie/;exact;Náradie a dielňa > Mechanické náradie > Skrutkovače, bity, imbusy > Sady skrutkovačov;Dielňa a záhrada > Mechanické náradie;41838
/skrutkovace-pre-jemnou-mechaniku/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Skrutkovače, bity, imbusy > Skrutkovače pre jemnou mechaniku;Dielňa a záhrada > Mechanické náradie;41991
/skrutkovace-krizove/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Skrutkovače, bity, imbusy > Skrutkovače křížové;Dielňa a záhrada > Mechanické náradie;43968
/l-klice/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Skrutkovače, bity, imbusy > L-klíče;Dielňa a záhrada > Mechanické náradie;45507
/skrutkovace-uderove/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Skrutkovače, bity, imbusy > Skrutkovače úderové;Dielňa a záhrada > Mechanické náradie;45594
/skrutkovace-elektrikarske/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Skrutkovače, bity, imbusy > Skrutkovače elektrikárske;Dielňa a záhrada > Mechanické náradie;48165
/vrtaky/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;exact;Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Vrtáky;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;41844
/rotacne-kefy/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;ancestor(-1);Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Rotačné kefy;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;42270
/ostatne-3/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;exact;Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Ostatné;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;43212
/kotuce-rezacie--pilove--brusne/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;exact;Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Kotúče rezacie, pílové, brúsne;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;43575
/dratene-kefy/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;ancestor(-1);Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Drátěné kefy;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;44109
/pilniky/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;ancestor(-1);Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Pilníky;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;44910
/brusivo/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;exact;Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Brusivo;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;45060
/pily-3/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;ancestor(-1);Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Píly;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;45264
/zavitniky--prislusenstvo/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;ancestor(-1);Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Závitníky, príslušenstvo;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;45336
/noznice/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;ancestor(-1);Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Nožnice;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;45684
/vrtaky-do-dreva/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;exact;Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Vrtáky > Vrtáky do dreva;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;41847
/vrtacie-korunky/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;ancestor(-1);Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Vrtáky > Vŕtacie korunky;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;41850
/sady-vrtaku/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;exact;Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Vrtáky > Sady vrtáků;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;41958
/vrtaky-na-kov/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;ancestor(-1);Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Vrtáky > Vrtáky na kov;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;43236
/vrtaky-do-skla/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;ancestor(-1);Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Vrtáky > Vrtáky do sklá;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;44088
/vrtaky-do-betonu/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;ancestor(-1);Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Vrtáky > Vrtáky do betonu;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;45246
/vykruzovaci-vrtaky/;/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/;ancestor(-1);Náradie a dielňa > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie > Vrtáky > Vykružovací vrtáky;Dielňa a záhrada > Náradie pre brúsenie, vŕtanie, rezanie a pilovanie;45633
/kladiva/;/mechanicke-naradie/;exact;Náradie a dielňa > Mechanické náradie > Kladivá, dláta, sekery > Kladivá;Dielňa a záhrada > Mechanické náradie;41859
/palicky/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Kladivá, dláta, sekery > Paličky;Dielňa a záhrada > Mechanické náradie;44901
/sekace-sds/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Kladivá, dláta, sekery > Sekáče SDS;Dielňa a záhrada > Mechanické náradie;45243
/dlata/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Kladivá, dláta, sekery > Dláta;Dielňa a záhrada > Mechanické náradie;45270
/vysecniky/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Kladivá, dláta, sekery > Výsečníky;Dielňa a záhrada > Mechanické náradie;48144
/pistole-na-kartuse/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Murárske práce > Pištole na kartuše;Dielňa a záhrada > Stavebné a maliarske náradie;41865
/spachtle--stierky/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Murárske práce > Špachtle, stierky;Dielňa a záhrada > Stavebné a maliarske náradie;44097
/hladidla-a-stierky/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Murárske práce > Hladidlá a stierky;Dielňa a záhrada > Stavebné a maliarske náradie;44100
/vedra/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Murárske práce > Vedrá;Dielňa a záhrada > Stavebné a maliarske náradie;44961
/pistole-na-mont--penu/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Murárske práce > Pištole na mont. pěnu;Dielňa a záhrada > Stavebné a maliarske náradie;45399
/lepici-pasky/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Nástroje > Lepící pásky;Dielňa a záhrada > Stavebné a maliarske náradie;41871
/lana-a-murarske-kridy/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Nástroje > Lana a murárske křídy;Dielňa a záhrada > Stavebné a maliarske náradie;42516
/dlata--sekace/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Nástroje > Dláta, sekáče;Dielňa a záhrada > Stavebné a maliarske náradie;44904
/pacidla/;/stavebne-a-maliarske-naradie/;ancestor(-1);Náradie a dielňa > Stavebné a maliarske náradie > Nástroje > Páčidlá;Dielňa a záhrada > Stavebné a maliarske náradie;45252
/exterier/;/autokozmetika-a-chemia/;exact;Auto-moto > Autokozmetika, Chémia > Exterier;Auto-moto > Autokozmetika a chémia;41880
/interier-2/;/autokozmetika-a-chemia/;exact;Auto-moto > Autokozmetika, Chémia > Interier;Auto-moto > Autokozmetika a chémia;42006
/rozmrazovace/;/autokozmetika-a-chemia/;ancestor(-1);Auto-moto > Autokozmetika, Chémia > Rozmrazovače;Auto-moto > Autokozmetika a chémia;42009
/oleje--maziva/;/autokozmetika-a-chemia/;ancestor(-1);Auto-moto > Autokozmetika, Chémia > Oleje, mazivá;Auto-moto > Autokozmetika a chémia;42795
/renovace/;/autokozmetika-a-chemia/;ancestor(-1);Auto-moto > Autokozmetika, Chémia > Renovace;Auto-moto > Autokozmetika a chémia;42798
/nanotechnologie/;/autokozmetika-a-chemia/;exact;Auto-moto > Autokozmetika, Chémia > Nanotechnologie;Auto-moto > Autokozmetika a chémia;43431
/umyvacie-a-cistiace-pomocky/;/autokozmetika-a-chemia/;exact;Auto-moto > Autokozmetika, Chémia > Umývacie a čistiace pomôcky;Auto-moto > Autokozmetika a chémia;43614
/aditiva/;/autokozmetika-a-chemia/;exact;Auto-moto > Autokozmetika, Chémia > Aditiva;Auto-moto > Autokozmetika a chémia;43626
/krystalicka-hnojiva/;/zahradne-doplnky/;ancestor(-2);Záhrada > Záhradné doplnky > Pestovanie > Záhradné hnojivá > Krystalická hnojivá;Dielňa a záhrada > Záhradné doplnky;41931
/tekute-hnojiva/;/zahradne-doplnky/;ancestor(-2);Záhrada > Záhradné doplnky > Pestovanie > Záhradné hnojivá > Tekuté hnojivá;Dielňa a záhrada > Záhradné doplnky;41934
/organomineralni-hnojiva/;/zahradne-doplnky/;ancestor(-2);Záhrada > Záhradné doplnky > Pestovanie > Záhradné hnojivá > Organominerální hnojivá;Dielňa a záhrada > Záhradné doplnky;41937
/granulovana-hnojiva-na-zahradu/;/zahradne-doplnky/;ancestor(-2);Záhrada > Záhradné doplnky > Pestovanie > Záhradné hnojivá > Granulovaná hnojivá na záhradu;Dielňa a záhrada > Záhradné doplnky;42903
/organicka-hnojiva/;/zahradne-doplnky/;ancestor(-2);Záhrada > Záhradné doplnky > Pestovanie > Záhradné hnojivá > Organická hnojivá;Dielňa a záhrada > Záhradné doplnky;42930
/ochrany-sedadel/;/vybavenie-auta/;exact;Auto-moto > Vybavenie auta > Autopotahy > Ochrany sedadel;Auto-moto > Príslušenstvo do auta;43863
/vyhrivane-autopotahy/;/vybavenie-auta/;exact;Auto-moto > Vybavenie auta > Autopotahy > Vyhřívané autopotahy;Auto-moto > Príslušenstvo do auta;43947
/univerzalne-autopotahy-dve-sedadla/;/vybavenie-auta/;ancestor(-1);Auto-moto > Vybavenie auta > Autopotahy > Univerzálne autopotahy - dvě sedadla;Auto-moto > Príslušenstvo do auta;45516
/operky-hlavy/;/vybavenie-auta/;ancestor(-1);Auto-moto > Vybavenie auta > Autopotahy > Opěrky hlavy;Auto-moto > Príslušenstvo do auta;45522
/univerzalne-autopotahy-dodavky/;/vybavenie-auta/;ancestor(-1);Auto-moto > Vybavenie auta > Autopotahy > Univerzálne autopotahy - dodávky;Auto-moto > Príslušenstvo do auta;45534
/univerzalne-autopotahy/;/vybavenie-auta/;ancestor(-1);Auto-moto > Vybavenie auta > Autopotahy > Univerzálne autopotahy;Auto-moto > Príslušenstvo do auta;45597
/pokrievky-na-kolesa/;/kolesa-a-pneumatiky/;exact;Auto-moto > Kolesá > Pokrievky na kolesá;Auto-moto > Kolesá a pneumatiky;41952
/snehove-retaze/;/kolesa-a-pneumatiky/;exact;Auto-moto > Kolesá > Snehové reťaze;Auto-moto > Kolesá a pneumatiky;42198
/oprava-pneumatik/;/kolesa-a-pneumatiky/;exact;Auto-moto > Kolesá > Oprava pneumatik;Auto-moto > Kolesá a pneumatiky;44496
/merice-tlaku/;/kolesa-a-pneumatiky/;ancestor(-1);Auto-moto > Kolesá > Měřiče tlaku;Auto-moto > Kolesá a pneumatiky;44724
/kolove-skrutky-a-matice/;/kolesa-a-pneumatiky/;exact;Auto-moto > Kolesá > Kolové skrutky a matice;Auto-moto > Kolesá a pneumatiky;44886
/obaly-na-pneumatiky/;/kolesa-a-pneumatiky/;exact;Auto-moto > Kolesá > Obaly na pneumatiky;Auto-moto > Kolesá a pneumatiky;48120
/ockoploche-kluce/;/mechanicke-naradie/;exact;Náradie a dielňa > Mechanické náradie > Kľúče > Očkoploché kľúče;Dielňa a záhrada > Mechanické náradie;41985
/hex--imbus--torx/;/mechanicke-naradie/;exact;Náradie a dielňa > Mechanické náradie > Kľúče > HEX, IMBUS, TORX;Dielňa a záhrada > Mechanické náradie;42165
/momentove-kluce/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Kľúče > Momentové kľúče;Dielňa a záhrada > Mechanické náradie;42228
/ploche-kluce/;/mechanicke-naradie/;exact;Náradie a dielňa > Mechanické náradie > Kľúče > Ploché kľúče;Dielňa a záhrada > Mechanické náradie;42273
/ockove-kluce/;/mechanicke-naradie/;exact;Náradie a dielňa > Mechanické náradie > Kľúče > Očkové kľúče;Dielňa a záhrada > Mechanické náradie;42276
/nadstavce/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Kľúče > Nadstavce;Dielňa a záhrada > Mechanické náradie;44580
/nastavitelne-kluce/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Kľúče > Nastaviteľné kľúče;Dielňa a záhrada > Mechanické náradie;45033
/rurkove-kluce/;/mechanicke-naradie/;ancestor(-1);Náradie a dielňa > Mechanické náradie > Kľúče > Rúrkové kľúče;Dielňa a záhrada > Mechanické náradie;45570
/crafter/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Volkswagen > Crafter;Auto-moto > Príslušenstvo do auta;42039
/amarok/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Volkswagen > Amarok;Auto-moto > Príslušenstvo do auta;43434
/polo/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Volkswagen > Polo;Auto-moto > Príslušenstvo do auta;43635
/transporter/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Volkswagen > Transporter;Auto-moto > Príslušenstvo do auta;43644
/x1--x3--x4--x5--x6/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce BMW > X1, X3, X4, X5, X6;Auto-moto > Príslušenstvo do auta;42045
/sprinter/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Mercedes-Benz > Sprinter;Auto-moto > Príslušenstvo do auta;42051
/trida-g/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Mercedes-Benz > Třída G;Auto-moto > Príslušenstvo do auta;44469
/trida-c/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Mercedes-Benz > Třída C;Auto-moto > Príslušenstvo do auta;45531
/trida-a/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Mercedes-Benz > Třída A;Auto-moto > Príslušenstvo do auta;45672
/audi-q3/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Audi > Audi Q3;Auto-moto > Príslušenstvo do auta;42057
/audi-q8/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Audi > Audi Q8;Auto-moto > Príslušenstvo do auta;42060
/audi-q2/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Audi > Audi Q2;Auto-moto > Príslušenstvo do auta;43638
/cherokee/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Jeep > Cherokee;Auto-moto > Príslušenstvo do auta;42066
/liberty/;/vybavenie-auta/;ancestor(-2);Auto-moto > Vybavenie auta > Autokoberce > Auto koberce Jeep > Liberty;Auto-moto > Príslušenstvo do auta;45618
/vzduchovody/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Vzduchovody;Elektro, Smart Home a osvetlenie > Ventilačné technika;42102
/domove-ventilatory/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Domové ventilátory;Elektro, Smart Home a osvetlenie > Ventilačné technika;42150
/prislusenstvo-k-ventilatorum/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Príslušenstvo k ventilátorům;Elektro, Smart Home a osvetlenie > Ventilačné technika;42405
/pre-rackove-skrine/;/ventilacne-technika/;ancestor(-1);Elektroinštalačný materiál > Ventilačné technika > Pre rackové skrine;Elektro, Smart Home a osvetlenie > Ventilačné technika;42426
/pokojove-rekuperacni-jednotky/;/ventilacne-technika/;ancestor(-1);Elektroinštalačný materiál > Ventilačné technika > Pokojové rekuperační jednotky;Elektro, Smart Home a osvetlenie > Ventilačné technika;42429
/revizne-dvierka-2/;/ventilacne-technika/;ancestor(-1);Elektroinštalačný materiál > Ventilačné technika > Revízne dvierka;Elektro, Smart Home a osvetlenie > Ventilačné technika;43032
/gravitacni-zaluzie-a-klapky/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Gravitační žaluzie a klapky;Elektro, Smart Home a osvetlenie > Ventilačné technika;43983
/priemyselne-ventilatory/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Priemyselné ventilátory;Elektro, Smart Home a osvetlenie > Ventilačné technika;44019
/mrizky/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Mřížky;Elektro, Smart Home a osvetlenie > Ventilačné technika;44169
/talirove-ventily-a-difuzery/;/ventilacne-technika/;ancestor(-1);Elektroinštalačný materiál > Ventilačné technika > Talířové ventily a difuzéry;Elektro, Smart Home a osvetlenie > Ventilačné technika;44175
/osousece-rukou/;/ventilacne-technika/;ancestor(-1);Elektroinštalačný materiál > Ventilačné technika > Osoušeče rukou;Elektro, Smart Home a osvetlenie > Ventilačné technika;44553
/krbove-ventilatory/;/ventilacne-technika/;ancestor(-1);Elektroinštalačný materiál > Ventilačné technika > Krbové ventilátory;Elektro, Smart Home a osvetlenie > Ventilačné technika;45156
/flexipotrubi-kruhove/;/ventilacne-technika/;ancestor(-1);Elektroinštalačný materiál > Ventilačné technika > Vzduchovody > Flexipotrubí kruhové;Elektro, Smart Home a osvetlenie > Ventilačné technika;42105
/pevne-kruhove-potrubie-pvc/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Vzduchovody > Pevné kruhové potrubie - PVC;Elektro, Smart Home a osvetlenie > Ventilačné technika;42108
/pevne-ploche-potrubie-pvc/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Vzduchovody > Pevné ploché potrubie - PVC;Elektro, Smart Home a osvetlenie > Ventilačné technika;42132
/kovove-potrubie/;/ventilacne-technika/;ancestor(-1);Elektroinštalačný materiál > Ventilačné technika > Vzduchovody > Kovové potrubie;Elektro, Smart Home a osvetlenie > Ventilačné technika;42909
/ohebne-potrubie-alu/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Vzduchovody > Ohebné potrubie - ALU;Elektro, Smart Home a osvetlenie > Ventilačné technika;42912
/prislusenstvo-pre-vzduchovody/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Vzduchovody > Príslušenstvo pre vzduchovody;Elektro, Smart Home a osvetlenie > Ventilačné technika;42915
/flexipotrubi-ploche/;/ventilacne-technika/;ancestor(-1);Elektroinštalačný materiál > Ventilačné technika > Vzduchovody > Flexipotrubí ploché;Elektro, Smart Home a osvetlenie > Ventilačné technika;44997
/ohebne-potrubie-polyvent/;/ventilacne-technika/;ancestor(-1);Elektroinštalačný materiál > Ventilačné technika > Vzduchovody > Ohebné potrubie - POLYVENT;Elektro, Smart Home a osvetlenie > Ventilačné technika;45600
/prislusenstvo-pre-pevne-kruhove-potrubie-pvc/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Vzduchovody > Pevné kruhové potrubie - PVC > Príslušenstvo pre pevné kruhové potrubie - PVC;Elektro, Smart Home a osvetlenie > Ventilačné technika;42111
/odpudzovace-a-lapace-hmyzu-2/;/odpudzovace-a-lapace-hmyzu/;ancestor(-1);Záhrada > Odpudzovače a lapače hmyzu > Odpudzovače a lapače hmyzu;Dielňa a záhrada > Odpudzovače a lapače hmyzu;42129
/odpudzovace-kun-a-hlodavcu/;/odpudzovace-a-lapace-hmyzu/;exact;Záhrada > Odpudzovače a lapače hmyzu > Odpudzovače kun a hlodavců;Dielňa a záhrada > Odpudzovače a lapače hmyzu;42447
/odpudzovace-ptaku/;/odpudzovace-a-lapace-hmyzu/;ancestor(-1);Záhrada > Odpudzovače a lapače hmyzu > Odpudzovače ptáků;Dielňa a záhrada > Odpudzovače a lapače hmyzu;42747
/odpudzovace-a-lapace-slimaku/;/odpudzovace-a-lapace-hmyzu/;ancestor(-1);Záhrada > Odpudzovače a lapače hmyzu > Odpudzovače a lapače slimáků;Dielňa a záhrada > Odpudzovače a lapače hmyzu;42840
/odpudzovace-psu--maciek-a-zvere/;/odpudzovace-a-lapace-hmyzu/;ancestor(-1);Záhrada > Odpudzovače a lapače hmyzu > Odpudzovače psů, mačiek a zvěře;Dielňa a záhrada > Odpudzovače a lapače hmyzu;45012
/prislusenstvo-pre-pevne-ploche-potrubie-pvc/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Vzduchovody > Pevné ploché potrubie - PVC > Príslušenstvo pre pevné ploché potrubie - PVC;Elektro, Smart Home a osvetlenie > Ventilačné technika;42135
/hevaky-a-zdvihaky/;/garaz--dielna--servis/;exact;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Podvozek > Heváky a zdviháky;Auto-moto > Garáž, dielňa, servis;42141
/podstavce/;/garaz--dielna--servis/;exact;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Podvozek > Podstavce;Auto-moto > Garáž, dielňa, servis;43287
/stahovaky-3/;/garaz--dielna--servis/;exact;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Podvozek > Sťahováky;Auto-moto > Garáž, dielňa, servis;43377
/ostatne-8/;/garaz--dielna--servis/;ancestor(-1);Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Podvozek > Ostatné;Auto-moto > Garáž, dielňa, servis;44316
/prislusenstvo-k-heverum/;/garaz--dielna--servis/;exact;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Podvozek > Heváky a zdviháky > Príslušenstvo k heverům;Auto-moto > Garáž, dielňa, servis;42144
/nahradne-diely-k-heverum/;/garaz--dielna--servis/;ancestor(-1);Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Podvozek > Heváky a zdviháky > Náhradné diely k heverům;Auto-moto > Garáž, dielňa, servis;44391
/ventilatory-podla-typove-rady-vents/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Domové ventilátory > Ventilátory podľa typové rady VENTS;Elektro, Smart Home a osvetlenie > Ventilačné technika;42153
/ventilatory-do-koupelny-wc-s-dobehem--casovac-/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Domové ventilátory > Ventilátory do koupelny/WC - s doběhem (časovač);Elektro, Smart Home a osvetlenie > Ventilačné technika;43524
/ventilatory-podla-typove-rady-dospel/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Domové ventilátory > Ventilátory podľa typové rady DOSPEL;Elektro, Smart Home a osvetlenie > Ventilačné technika;43992
/ventilatory-do-koupelny-wc-zakladni/;/ventilacne-technika/;exact;Elektroinštalačný materiál > Ventilačné technika > Domové ventilátory > Ventilátory do koupelny/WC - základní;Elektro, Smart Home a osvetlenie > Ventilačné technika;43998
