"shopId","shopName","PRODUCT","PRODUCTNAME","ITEM_ID","URL","CATEGORYTEXT","PRICE_VAT","EAN","suggestEan","suggestProductName","suggestCategoryTree","suggestPriceMin","suggestPriceMax","suggestProductUrl"
"4603","Premiumstore.sk","Bose Pro BOSE DesignMax DM5SE Vonkajší reproduktor na povrchovú montáž, čierna","","BAS_BASYS-B_829705-0120","https://www.premiumstore.sk/bose-designmax-dm5se-vonkajsi-reproduktor-na-povrchovu-montaz--cierna-2/","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie)","970","","","","","","",""
"4603","Premiumstore.sk","Držiak Sunnylife pre OSMO Action 5 Pro/4/3","","088695","https://www.premiumstore.sk/drziak-sunnylife-pre-osmo-action-5-pro-4-3/","Heureka.sk | Elektronika | Foto, kamery, optika | Foto a kamery | Športové kamery","13","5905156105645","","","","","",""
"4603","Premiumstore.sk","KNG KM-24185 Wall and ceiling bracket for smaller PA systems","","MON_KM-24185","https://www.premiumstore.sk/kng-km-24185-wall-and-ceiling-bracket-for-smaller-pa-systems/","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Príslušenstvo k reproduktorom | Stojany a držiaky na reproduktory","54.9","4016842101122","4016842101122","Konig & Meyer 24185","Elektronika | TV, audio, video | Reproduktory, soundbary | Príslušenstvo k reproduktorom | Stojany a držiaky na reproduktory","27.1","30","stojany-a-drziaky-na-reproduktory.heureka.sk/konig-meyer-24185"
"4603","Premiumstore.sk","Monacor ETS-340TW","","MON_ETS-340TW_WS","https://www.premiumstore.sk/monacor-ets-340tw-ws-spickove-stlpove-reproduktor/","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Reprosústavy a reproduktory","270","4007754198089","","","","","",""
"4603","Premiumstore.sk","Solight USB-A+C fast charger 20W","","SOL_DC71B-B","https://www.premiumstore.sk/solight-usb-a-c-fast-charger-20w-2/","Heureka.sk | Elektronika | Mobily, tablety, nositeľná elektronika | Príslušenstvo k mobilom | Batérie a nabíjačky pre mobily | Bezdrôtové nabíjačky","5.9","8592718050894","","","","","",""
"4603","Premiumstore.sk","TANNOY SAT 3 Reproduktor","","BAS_BASYS-TA_000-E0Y00","https://www.premiumstore.sk/tannoy-sat-3-reproduktor/","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie)","129","","","","","","",""
"4603","Premiumstore.sk","BoomTone DJ MS2 Monitoring Accessories","","MON_MS2","https://www.premiumstore.sk/boomtone-dj-ms2-monitoring-accessories/","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Príslušenstvo k reproduktorom | Stojany a držiaky na reproduktory","29.9","2553420000139","","","","","",""
"4603","Premiumstore.sk","Digitálne nočné videnie FNIRSI NVS-20 so záznamom v rozlíšení 4K HD","","078700","https://www.premiumstore.sk/digitalne-nocne-videnie-fnirsi-nvs-20-so-zaznamom-v-rozliseni-4k-hd/","TV, audio a video | Foto a optika | Ďalekohľad","60.9","5907085527413","5907085527413","Fnirsi NVS-20","Elektronika | Foto, kamery, optika | Foto a kamery | Nočné videnie","79.89","79.9","nocne-videnie.heureka.sk/fnirsi-nvs-20"
"4603","Premiumstore.sk","Herný mikrofón Fifine AM8T (ružový)","","087790","https://www.premiumstore.sk/herny-mikrofon-fifine-am8t--ruzovy/","Heureka.sk | Elektronika | TV, audio, video | Mikrofóny","59","5410464334484","5410464334484","Fifine AM8T","Elektronika | Počítače a notebooky | Príslušenstvo k počítačom | Počítačové mikrofóny","59","97.9","pocitacove-mikrofony.heureka.sk/fifine-am8t"
"4603","Premiumstore.sk","Kruger & Matz Detektor kouře Krüger&Matz KM2261 TUYA WIFI","","AT_LEC-KM2261","https://www.premiumstore.sk/detektor-koure-kruger-matz-km2261-tuya-wifi/","Bezpečnosť a smart domácnosť | Zabezpečenie | Požarní hlásiče","17","5901890129312","","","","","",""
"4603","Premiumstore.sk","Monacor PA-4040MPX 4-zónový mixpult","","MON_PA-4040MPX","https://www.premiumstore.sk/monacor-pa-4040mpx-4-zonovy-mixpult/","Profesionálna audio technika | Pódium, diskotéka, DJ | mixy a powermixy | Zónové mixy","417","4007754225808","","","","","",""
"4603","Premiumstore.sk","Solight bezdrôtové tlačidlo pre 1L20, 1L20B, 1L23, 1L45, dosah 150m","","SOL_1L20T","https://www.premiumstore.sk/solight-bezdrotove-tlacidlo-pre-1l20--1l20b--1l23--1l45--dosah-150m/","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Elektromateriály | Domová komunikácia | Domové zvončeky","7.1","8592718051860","","","","","",""
"4603","Premiumstore.sk","WAYDOO EVO Drive Unit Bag","","086980","https://www.premiumstore.sk/waydoo-evo-drive-unit-bag/","Heureka.sk | Šport a outdoor | Športy | Vodné športy | Potápačské vybavenie | Podvodné skútre","255.9","6974416941544","","","","","",""
"4603","Premiumstore.sk","Bose Pro BOSE DesignMax DM8C inštalačný reproduktor, biely","","BAS_BASYS-B_802080-0210","https://www.premiumstore.sk/bose-designmax-dm8c-instalacny-reproduktor--biely/","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie)","760","","","","","","",""
"4603","Premiumstore.sk","Dynamický mikrofón Fifine Tank1 (biely)","","087581","https://www.premiumstore.sk/dynamicky-mikrofon-fifine-tank1--biely/","Heureka.sk | Elektronika | TV, audio, video | Mikrofóny","61.5","8032766105264","","","","","",""
"4603","Premiumstore.sk","Kovové puzdro Telesin pre kameru DJI ACTION 3/4/5","","077614","https://www.premiumstore.sk/kovove-puzdro-telesin-pre-kameru-dji-action-3-4-5/","Heureka.sk | Elektronika | Foto, kamery, optika | Príslušenstvo k fotoaparátom | Blesky a príslušenstvo | Blesky k fotoaparátom","23","6974944463648","","","","","",""
"4603","Premiumstore.sk","Monacor SP-6/4SQ Univerzálny reproduktor, 3 W, 4 Ω","","MON_SP-6_4SQ","https://www.premiumstore.sk/monacor-sp-6-4sq-univerzalny-reproduktor--3-w--4-/","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Reprosústavy a reproduktory","11.5","4007754137682","","","","","",""
"4603","Premiumstore.sk","Solight LED COB opasok, 5m, 7W/m, 500lm/m, neutrálna biela, USB napájanie, vypínač, 8mm","","SOL_WM62-NW","https://www.premiumstore.sk/solight-led-cob-opasok--5m--7w-m--500lm-m--neutralna-biela--usb-napajanie--vypinac--8mm/","Heureka.sk | Bývanie a doplnky | Osvetlenie a svietidlá | Dekoratívne osvetlenie | LED pásiky","11.5","8592718047627","","","","","",""
"4603","Premiumstore.sk","CP PLUS CP-LNR-4K3081-P8 Síťový videorekordér (NVR) s kompresí H.265 a PoE pro připojení osmi IP ka","","AT_CPP-CP-LNR-4K3081-P8","https://www.premiumstore.sk/cp-plus-cp-lnr-4k3081-p8-sitovy-videorekorder--nvr--s-kompresi-h-265-a-poe-pro-pripojeni-osmi-ip-ka/","Bezpečnosť a smart domácnosť | Kamerové systémy | IP sieťové videorekordéry (NVR) | 8 kanálů","290.9","4250593450317","","","","","",""
"4603","Premiumstore.sk","Elokance LINEONECOVERPACK Accessories (Cases, Stands)","","MON_LINEONECOVERPACK","https://www.premiumstore.sk/elokance-lineonecoverpack-accessories--cases--stands/","Profesionálna audio technika | Pódium, diskotéka, DJ | reproduktorové systémy | príslušenstvo","91","3700752710499","","","","","",""
"4603","Premiumstore.sk","Kamera Ezviz HB8c Lite 2K+ KIT IP vonkajšia, PTZ, Wi-Fi, 4 Mpx, batéria, solárny panel","","PEN_70293647","https://www.premiumstore.sk/kamera-ezviz-hb8c-lite-2k--kit-ip-vonkajsia--ptz--wi-fi--4-mpx--bateria--solarny-panel/","Heureka.sk | Elektronika | Počítače a notebooky | Sieťové prvky | IP kamery","89","6941545639260","6941545639260","Ezviz IP kamera HB8C Lite 4MP a 5W Solar Panel Kit CS-HB8c/SP-R100(4MP)","Elektronika | Počítače a notebooky | Sieťové prvky | IP kamery","29.89","201.68","ip-kamery.heureka.sk/ezviz-ip-kamera-hb8c-lite-4mp-a-5w-solar-panel-kit-cs-hb8c-sp-r100-4mp"
"4603","Premiumstore.sk","Monacor SPX-32M Hi-fi širokopásmový reproduktor, 20 W, 8 Ω","","MON_SPX-32M","https://www.premiumstore.sk/monacor-spx-32m-hi-fi-sirokopasmovy-reproduktor--20-w--8-/","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Reprosústavy a reproduktory","25.5","4007754217018","","","","","",""
"4603","Premiumstore.sk","Solight WZ6105","","SOL_WZ6105","https://www.premiumstore.sk/solight-led-svetelny-zdroj-do-stropnych-svetiel--24w--2400lm--4000k--167mm/","Elektroinštalačný materiál | Osvetlenie | LED Žiarovky | Ostatné svetelné zdroje","6","8592718033613","8592718033613","Solight WZ6105","Bývanie a doplnky | Osvetlenie a svietidlá | Svietidlá","6.2","8.5","svietidla.heureka.sk/solight-wz6105"
"4603","Premiumstore.sk","TC Helicon VoiceTone E1 vocal echo/delay pedál","","BAS_BASYS-TC_996011005","https://www.premiumstore.sk/tc-helicon-voicetone-e1-vocal-echo-delay-pedal/","Profesionálna audio technika | Hudobné nástroje a príslušenstvo | Gitarové príslušenstvo","125","","","","","","",""
"4603","Premiumstore.sk","Bose Pro BOSE DesignMax DM10P-SUB Závesný subwooferový reproduktor, biely","","BAS_BASYS-B_835265-0210","https://www.premiumstore.sk/bose-designmax-dm10p-sub-zavesny-subwooferovy-reproduktor--biely/","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Reprosústavy a reproduktory","650","","","","","","",""
"4603","Premiumstore.sk","Držiak Telesin na motocykel pre športové kamery","","078411","https://www.premiumstore.sk/drziak-telesin-na-motocykel-pre-sportove-kamery/","Heureka.sk | Elektronika | Foto, kamery, optika | Foto a kamery | Športové kamery","19.5","6974944464683","","","","","",""
"4603","Premiumstore.sk","IMG Stage Line PAK-412","","MON_PAK-412","https://www.premiumstore.sk/img-stage-line-pak-412-aktivny-vykonovy-pa-reproduktorovy-system-s-2-kanalovym-zosilnovacom--700-w/","Profesionálna audio technika | Pódium, diskotéka, DJ | reproduktorové systémy | aktívne","545","4007754244830","","","","","",""
"4603","Premiumstore.sk","MOES TV02 Termostatická hlavica s LCD displejom a technológiou ZigBee","","087494","https://www.premiumstore.sk/moes-tv02-termostaticka-hlavica-s-lcd-displejom-a-technologiou-zigbee/","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Elektromateriály | Elektroinštalačný materiál | Zásuvky, vypínače, termostaty | Termostaty","26.9","6974246475554","6974246475554","MOES TV-02","Dielňa, stavba, záhrada | Kúrenie a ohrev vody | Kúrenie | Radiátory a príslušenstvo | Hlavice pre radiátory","42.67","42.67","hlavice-radiatory.heureka.sk/moes-tv-02"
"4603","Premiumstore.sk","Monacor SAM-300D Modul aktívneho subwoofera, 300 W at 4 Ω, trieda D","","MON_SAM-300D","https://www.premiumstore.sk/monacor-sam-300d-modul-aktivneho-subwoofera--300-w-at-4---trieda-d/","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Príslušenstvo k reproduktorom | Stojany a držiaky na reproduktory","291","4007754228229","","","","","",""
"4603","Premiumstore.sk","Sonoff S60TPF","","083568","https://www.premiumstore.sk/inteligentna-zasuvka-sonoff-s60tpf-wifi--4ks/","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Elektromateriály | Elektroinštalačný materiál | Zásuvky, vypínače, termostaty | Zásuvky","38.5","6920075743647","6920075743647","Sonoff S60TPF","Elektronika | Inteligentná domácnosť | Zásuvky pre inteligentnú domácnosť","9.99","44.9","zasuvky-pre-inteligentnu-domacnost.heureka.sk/sonoff-s60tpf"
"4603","Premiumstore.sk","ZZIPP MSZZ149 MSZZ149, Profesionálny stojan pre mikrofón","","MON_MSZZ149","https://www.premiumstore.sk/zzipp-mszz149-mszz149--profesionalny-stojan-pre-mikrofon/","Heureka.sk | Hobby | Hudobniny | Zvuková technika | Stojany na mikrofóny","102","8051361595607","","","","","",""
"4603","Premiumstore.sk","CP PLUS CP-ENC-T51PL3C 5.0 Mpix venkovní kompaktní IP kamera s IR přísvitem, kompresí H.265 a mikro","","AT_CPP-CP-ENC-T51PL3C","https://www.premiumstore.sk/cp-plus-cp-enc-t51pl3c-5-0-mpix-venkovni-kompaktni-ip-kamera-s-ir-prisvitem--kompresi-h-265-a-mikro/","Heureka.sk | Elektronika | Počítače a notebooky | Sieťové prvky | IP kamery","140","4250593447393","","","","","",""
"4603","Premiumstore.sk","Elokance LINESETCOVERPACK Accessories (Cases, Stands)","","MON_LINESETCOVERPACK","https://www.premiumstore.sk/elokance-linesetcoverpack-accessories--cases--stands/","Profesionálna audio technika | Pódium, diskotéka, DJ | reproduktorové systémy | príslušenstvo","91","3700752716767","","","","","",""
"4603","Premiumstore.sk","Laserový senzor pohybu F&F DRL-12 mini 12V DC broušený hliník","","AT_FIR-1622135","https://www.premiumstore.sk/laserovy-senzor-pohybu-f-f-drl-12-mini-12v-dc-brouseny-hlinik/","Bezpečnosť a smart domácnosť | Zabezpečenie | Laserové senzory pohybu","96.9","5902431672960","","","","","",""
"4603","Premiumstore.sk","Nintendo NS2 The Legend of Zelda: Breath of the","","KB_100002136652","https://www.premiumstore.sk/ns2-the-legend-of-zelda--breath-of-the/","Heureka.sk | Gaming | Hry na PC a konzoly | Hry na Nintendo | Hry na Nintendo DS","77.9","","","","","","",""
"4603","Premiumstore.sk","Solight LED žiarivka lineárna T8, 9W, 1260lm, 6000K, 60cm, sklo","","SOL_WT130-B","https://www.premiumstore.sk/solight-led-ziarivka-linearna-t8--9w--1260lm--6000k--60cm--sklo/","Heureka.sk | Bývanie a doplnky | Osvetlenie a svietidlá | Príslušenstvo k svietidlám | Žiarovky","3.2","8592718042462","8592718042462","Solight LED NANO žiarivka lineárna T8 800lm 9W 60cm WT118 4000k Neutrálna biela","Bývanie a doplnky | Osvetlenie a svietidlá | Príslušenstvo k svietidlám | Žiarovky","3.79","5.49","ziarovky.heureka.sk/solight-led-nano-ziarivka-linearna-t8-800lm-9w-60cm-wt118-4000k-neutralna-biela"
"4603","Premiumstore.sk","CP PLUS CP-UNC-TC61L5C-VMD-LQ 6.0 Mpix venkovní kompaktní IP kamera s duálním přísvitem, Starlight, H.265,","","AT_CPP-CP-UNC-TC61L5C-VMD-LQ","https://www.premiumstore.sk/cp-plus-cp-unc-tc61l5c-vmd-lq-6-0-mpix-venkovni-kompaktni-ip-kamera-s-dualnim-prisvitem--starlight--h-265-/","Heureka.sk | Elektronika | Počítače a notebooky | Sieťové prvky | IP kamery","363.9","4250593451932","","","","","",""
"4603","Premiumstore.sk","Elokance OPUS210AARRAY Line Array","","MON_OPUS210AARRAY","https://www.premiumstore.sk/elokance-opus210aarray-line-array/","Profesionálna audio technika | Pódium, diskotéka, DJ | reproduktorové systémy | aktívne","2049","3700752718204","","","","","",""
"4603","Premiumstore.sk","Kamera TP-Link Mercusys MC230 IP, 5MPx, WiFi, prísvit","","PEN_52932495","https://www.premiumstore.sk/kamera-tp-link-mercusys-mc230-ip--5mpx--wifi--prisvit/","Heureka.sk | Elektronika | Počítače a notebooky | Sieťové prvky | IP kamery","27.5","6957939004798","6957939004798","Mercusys MC230","Elektronika | Počítače a notebooky | Sieťové prvky | IP kamery","22.4","26.68","ip-kamery.heureka.sk/mercusys-mc230"
"4603","Premiumstore.sk","Monacor TXA-820WPB Ochranný kryt, odolný voči striekajúcej vode, pre TXA-820, TXA-820CD, TXA-822CD","","MON_TXA-820WPB","https://www.premiumstore.sk/monacor-txa-820wpb-ochranny-kryt--odolny-voci-striekajucej-vode--pre-txa-820--txa-820cd--txa-822cd/","Heureka.sk | Oblečenie, obuv a doplnky | Módne doplnky | Batohy, tašky a kabelky | Tašky","107","4007754270341","","","","","",""
"4603","Premiumstore.sk","Solight príslušenstvo pre zapustenú montáž lineárneho osvetlenia","","SOL_WO2000-ND2","https://www.premiumstore.sk/solight-prislusenstvo-pre-zapustenu-montaz-linearneho-osvetlenia/","Heureka.sk | Bývanie a doplnky | Osvetlenie a svietidlá | LED osvetlenie","2.4","8592718037123","","","","","",""
"4603","Premiumstore.sk","TERMOVÍZNA KAMERA THERMAL MASTER P4 USB-C Mini","","088734","https://www.premiumstore.sk/termovizna-kamera-thermal-master-p4-usb-c-mini/","Heureka.sk | Elektronika | Foto, kamery, optika | Príslušenstvo k fotoaparátom | Blesky a príslušenstvo | Blesky k fotoaparátom","323","6977658980487","6977658980487","Thermal Master P4 USB-C Mini","Elektronika | Foto, kamery, optika | Foto a kamery | Termokamery","379","449.97","termokamery.heureka.sk/thermal-master-p4-usb-c-mini"
"4603","Premiumstore.sk","Bose Pro BOSE DesignMax DM5P závesné inštalačné reproduktory, čierne","","BAS_BASYS-B_841166-0120","https://www.premiumstore.sk/bose-designmax-dm5p-zavesne-instalacne-reproduktory--cierne/","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie)","780","","","","","","",""
"4603","Premiumstore.sk","Držiak Telesin na selfie pre športové kamery (150 cm)","","078416","https://www.premiumstore.sk/drziak-telesin-na-selfie-pre-sportove-kamery--150-cm/","Heureka.sk | Elektronika | Foto, kamery, optika | Foto a kamery | Športové kamery","16.9","6974944464652","","","","","",""
"4603","Premiumstore.sk","IMG Stage Line RM/MXR-80 482 mm sada montážnych konzol pre MXR-80","","MON_RM_MXR-80","https://www.premiumstore.sk/img-stage-line-rm-mxr-80-482-mm-sada-montaznych-konzol-pre-mxr-80/","Profesionálna audio technika | Pódium, diskotéka, DJ | mixy a powermixy | audio (MMX-)","22.5","4007754275858","","","","","",""
"4603","Premiumstore.sk","MOES WCM-B66 3MP vonkajšia Wi-Fi IP kamera","","087539","https://www.premiumstore.sk/moes-wcm-b66-3mp-vonkajsia-wi-fi-ip-kamera/","Heureka.sk | Elektronika | Počítače a notebooky | Sieťové prvky | IP kamery","28.5","6974246470702","","","","","",""
"4603","Premiumstore.sk","Monacor SP-12/200PA PA stredobasový reproduktor, 200 W, 8 Ω","","MON_SP-12_200PA","https://www.premiumstore.sk/monacor-sp-12-200pa-pa-stredobasovy-reproduktor--200-w--8-/","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Reprosústavy a reproduktory","159","4007754071085","","","","","",""
"4603","Premiumstore.sk","Sunny napájecí adaptér 18V, 1,33A, 24W - spínaný","","AT_ABT-A500000625","https://www.premiumstore.sk/sunny-napajeci-adapter-18v--1-33a--24w-spinany/","Bezpečnosť a smart domácnosť | Kamerové systémy | PRÍSLUŠENSTVO | Napájacie zdroje","14","8592457211099","","","","","",""
"4603","Premiumstore.sk","Zdroj záložní KEMOT PROsinus 1000 URZ3406-LFP4 700W 12V + BATERIE","","AT_VB-URZ3406-LFP4","https://www.premiumstore.sk/zdroj-zalozni-kemot-prosinus-1000-urz3406-lfp4--700w-12v-baterie/","Heureka.sk | Elektronika | Počítače a notebooky | Záložné zdroje | UPS","112.5","","","","","","",""
"4603","Premiumstore.sk","CP PLUS CP-UNC-DA81L3C-LQ 8.0 Mpix venkovní dome IP kamera s duálním přísvitem a mikrofonem","","AT_CPP-CP-UNC-DA81L3C-LQ","https://www.premiumstore.sk/cp-plus-cp-unc-da81l3c-lq-8-0-mpix-venkovni-dome-ip-kamera-s-dualnim-prisvitem-a-mikrofonem/","Heureka.sk | Elektronika | Počítače a notebooky | Sieťové prvky | IP kamery","300.9","4250593450676","","","","","",""
"4603","Premiumstore.sk","Fve Páska oboustranná butylová - tloušťka 1mm, šířka 20mm, délka 60m","","AT_BUTYL20X1X80","https://www.premiumstore.sk/paska-oboustranna-butylova-tloustka-1mm--sirka-20mm--delka-60m/","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Fotovoltaika | Fotovoltaické a solárne panely","23.5","","","","","","",""
"4603","Premiumstore.sk","Magnetický držiak Puluz pre GoPro HERO13 Black (čierny a červený)","","089615","https://www.premiumstore.sk/magneticky-drziak-puluz-pre-gopro-hero13-black--cierny-a-cerveny/","Heureka.sk | Elektronika | Foto, kamery, optika | Foto a kamery | Športové kamery","24.5","5905156106925","","","","","",""
"4603","Premiumstore.sk","ORG OMNI-CORD/SW Spottune OMNI CORD speaker, black","","MON_OMNI-CORD_SW","https://www.premiumstore.sk/org-omni-cord-sw-spottune-omni-cord-speaker--black/","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie) | Bezdrôtové ozvučenie","739","5700002178480","","","","","",""
"4603","Premiumstore.sk","Solight náhradné trubice 36W pre GNZ01","","SOL_GNZ-T","https://www.premiumstore.sk/solight-nahradne-trubice-36w-pre-gnz01/","Heureka.sk | Veľké spotrebiče | Náhradné diely k veľkým spotrebičom","11","8592718031190","8592718031190","Osram žiarovka LED DULUX L 18LED 7W/830 2G11","Bývanie a doplnky | Osvetlenie a svietidlá | Príslušenstvo k svietidlám | Žiarovky","14.49","18.97","ziarovky.heureka.sk/osram-ziarovka-led-dulux-l-18led-7w-830-2g11"
"4603","Premiumstore.sk","CP PLUS CP-UNC-TA41L3B-D-LQ 4.0 Mpix venkovní IP kamera s duálním přísvitem, H.265, WDR, mikrofonem a repro","","AT_CPP-CP-UNC-TA41L3B-D-LQ","https://www.premiumstore.sk/cp-plus-cp-unc-ta41l3b-d-lq-4-0-mpix-venkovni-ip-kamera-s-dualnim-prisvitem--h-265--wdr--mikrofonem-a-repro/","Heureka.sk | Elektronika | Počítače a notebooky | Sieťové prvky | IP kamery","235.9","4250593450874","","","","","",""
"4603","Premiumstore.sk","Fve Hybridní měnič napětí EM6200-48L, 6.2kW/48V, regulátor MPPT","","AT_ATO-G453","https://www.premiumstore.sk/hybridni-menic-napeti-em6200-48l--6-2kw-48v--regulator-mppt/","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Fotovoltaika | Solárne regulátory","569.5","8596425203796","","","","","",""
"4603","Premiumstore.sk","Laserový senzor pohybu F&F DRL-60-230-9 230V AC černý","","AT_FIR-1622152","https://www.premiumstore.sk/laserovy-senzor-pohybu-f-f-drl-60-230-9-230v-ac-cerny/","Bezpečnosť a smart domácnosť | Zabezpečenie | Laserové senzory pohybu","129","5902431675503","","","","","",""
"4603","Premiumstore.sk","Monacor SPX-20M Miniatúrny hi-fi širokopásmový reproduktor, 15 W, 8 Ω","","MON_SPX-20M","https://www.premiumstore.sk/monacor-spx-20m-miniaturny-hi-fi-sirokopasmovy-reproduktor--15-w--8-/","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Reprosústavy a reproduktory","47.9","4007754217001","","","","","",""
"4603","Premiumstore.sk","Solight drevený LED svietnik, 10x LED, 25cm, 2x AA","","SOL_1V307","https://www.premiumstore.sk/solight-dreveny-led-svietnik--10x-led--25cm--2x-aa/","Heureka.sk | Bývanie a doplnky | Bytové dekorácie | Sviatočné dekorácie | Vianoce | Vianočné osvetlenie","10","","","","","","",""
"4603","Premiumstore.sk","Termostat MOES ZHT-SR-GC s technológiou ZigBee pre kotly/plyn","","087556","https://www.premiumstore.sk/termostat-moes-zht-sr-gc-s-technologiou-zigbee-pre-kotly-plyn/","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Elektromateriály | Elektroinštalačný materiál | Zásuvky, vypínače, termostaty | Termostaty","53","6974246478531","6974246478531","MOES Smart ZigBee GC Water/Gas Boiler 5 A White","Dielňa, stavba, záhrada | Stavba | Elektromateriály | Elektroinštalačný materiál | Zásuvky, vypínače, termostaty | Termostaty","58.5","58.5","termostaty.heureka.sk/moes-smart-zigbee-gc-water-gas-boiler-5-a-white"
"4603","Premiumstore.sk","CP PLUS CP-UNR-4K4164-FI Síťový videorekordér(NVR) s kompresí H.265 pro připojení šestnácti IP kamer s AI funkcemi a SMD","","AT_CPP-CP-UNR-4K4164-FI","https://www.premiumstore.sk/cp-plus-cp-unr-4k4164-fi-sitovy-videorekorder-nvr--s-kompresi-h-265-pro-pripojeni-sestnacti-ip-kamer-s-ai-funkcemi-a-smd/","Bezpečnosť a smart domácnosť | Kamerové systémy | IP sieťové videorekordéry (NVR) | 16 kanálů","999.5","4250593448826","","","","","",""
"4603","Premiumstore.sk","Fve Hybridní měnič napětí EM3500-24L, 3.5kW/24V, regulátor MPPT","","AT_ATO-G452","https://www.premiumstore.sk/hybridni-menic-napeti-em3500-24l--3-5kw-24v--regulator-mppt/","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Fotovoltaika | Solárne regulátory","410.5","8596425203789","","","","","",""
"4603","Premiumstore.sk","MAKERA Carvera Air – káblová sonda","","085502","https://www.premiumstore.sk/makera-carvera-air---kablova-sonda/","Kreatívne technológie | CNC stroje","107.5","6977641140331","","","","","",""
"4603","Premiumstore.sk","Monacor MRD-44PA PA Výškový reproduktor, 45 W, 8 Ω","","MON_MRD-44PA","https://www.premiumstore.sk/monacor-mrd-44pa-pa-vyskovy-reproduktor--45-w--8-/","Profesionálna audio technika | Reproduktory | drivery","53","4007754214208","","","","","",""
"4603","Premiumstore.sk","Oneisall dvojitý automatický dávkovač krmiva pre domáce zvieratá bez WIFI","","073312","https://www.premiumstore.sk/oneisall-dvojity-automaticky-davkovac-krmiva-pre-domace-zvierata-bez-wifi/","Heureka.sk | Chovateľské potreby | Pre psov | Misky a zásobníky pre psov","48","6934399225543","","","","","",""
"4603","Premiumstore.sk","Slnečná clona na smartfón od Sunnylife pre ovládač DJI RC-N1 (ZG73)","","060435","https://www.premiumstore.sk/slnecna-clona-na-smartfon-od-sunnylife-pre-ovladac-dji-rc-n1--zg73--5/","Heureka.sk | Elektronika | Foto, kamery, optika | Foto a kamery | Športové kamery","13.9","5906168430305","","","","","",""
"4603","Premiumstore.sk","Verbatim 49143 USB-C TO HDMI 4K ADAPTER","","KB_100000655027","https://www.premiumstore.sk/verbatim-49143-usb-c-to-hdmi-4k-adapter/","Heureka.sk | Elektronika | Počítače a notebooky | Príslušenstvo k počítačom | Káble a konektory | USB huby","15.5","","","","","","",""
"4603","Premiumstore.sk","Balanční deska Trizand 26946 s počítadlem a vodováhou","","AT_ITR-00018727","https://www.premiumstore.sk/balancni-deska-trizand-26946-s-pocitadlem-a-vodovahou/","Heureka.sk | Šport a outdoor | Športy | Fitness | Posilňovanie | Posilňovacie lavice","22","5900779961845","","","","","",""
"4603","Premiumstore.sk","Carspa HS-150-24 průmyslový zdroj spínaný 24V 150W","","AT_ABT-52900989","https://www.premiumstore.sk/carspa-hs-150-24-prumyslovy-zdroj-spinany-24v-150w/","Fotovoltaika a energie | Napájacie zdroje | Priemyselné zdroje","17.5","6970355992401","","","","","",""
"4603","Premiumstore.sk","Gosund EP2","","075873","https://www.premiumstore.sk/inteligentna-zasuvka-gosund-ep2-z-zigbee--stvorbalenie--10a/","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Elektromateriály | Elektroinštalačný materiál | Zásuvky, vypínače, termostaty | Zásuvky","30.5","6977038680907","6977038680907","Gosund EP2","Elektronika | Inteligentná domácnosť | Zásuvky pre inteligentnú domácnosť","8.54","66.9","zasuvky-pre-inteligentnu-domacnost.heureka.sk/gosund-ep2"
"4603","Premiumstore.sk","MHPower napájecí adaptér Zd24V5A, 24V 5A 120W spínaný s 3 pinovým napájecím kabelem","","AT_ABT-5790187","https://www.premiumstore.sk/mhpower-napajeci-adapter-zd24v5a--24v-5a-120w-spinany-s-3-pinovym-napajecim-kabelem/","Bezpečnosť a smart domácnosť | Kamerové systémy | PRÍSLUŠENSTVO | Napájacie zdroje","33.9","8594199730906","","","","","",""
"4603","Premiumstore.sk","Monacor ST-926GM High-end reproduktorový terminál","","MON_ST-926GM","https://www.premiumstore.sk/monacor-st-926gm-high-end-reproduktorovy-terminal/","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Príslušenstvo k reproduktorom | Stojany a držiaky na reproduktory","30.5","4007754180077","","","","","",""
